R0353	P	PRIMARY	100353|Clan Impersonation.2	Does not changes the sect. [RTR 20201130]
R0356	P	PRIMARY	100353|Clan Impersonation.5	If another effect also changes the clan (eg. {Derange}), the most recent one takes precedenced. [LSJ 20021209]
R0467	P	secondary	100515|Deep Song.2	[ANI] If another effect changes the acting minion in combat later on, it takes precedence (eg. {Nar-Sheptha}). [ANK 20211022]
R0483	P	PRIMARY	100527|Derange.3	Does not change the sect of the target. [RTR 20201130]
R0487	P	PRIMARY	100527|Derange.7	If another effect also changes the clan (eg. {Clan Impersonation}), the most recent one takes precedenced. [LSJ 20021209]
R0639	P	PRIMARY	100695|Fall of the Camarilla.1	Cards that change a vampire's sect to Camarilla can still be played, but he becomes Independent until the Fall is removed from play. [LSJ 20040519]
R0640	P	PRIMARY	100695|Fall of the Camarilla.2	Is a temporary effect that overrides the underlying sect. The most recent override takes precedence, but if a more recent would set the sect to Camarilla, it sets it to Independent instead while the Fall is in play. If the Fall leaves play, the vampire retrieves his underlying sect. [LSJ 20080510] [LSJ 20100811] [ANK 20190619]
R0642	P	PRIMARY	100695|Fall of the Camarilla.4	An "impersonator" (eg. {Vlad Tepes}) can still play cards requiring Camarilla or a Camarilla title. [LSJ 20050124] [ANK 20230503]
R0643	P	PRIMARY	100696|Fall of the Sabbat.1	Cards that change a vampire's sect to Sabbat can still be played, but he becomes Independent until the Fall is removed from play. [LSJ 20040519]
R0644	P	PRIMARY	100696|Fall of the Sabbat.2	Is a temporary effect that overrides the underlying sect. The most recent override takes precedence, but if a more recent would set the sect to Sabbat, it sets it to Independent instead while the Fall is in play. If the Fall leaves play, the vampire retrieves his underlying sect. [LSJ 20080510] [LSJ 20100811] [ANK 20190619]
R0646	P	PRIMARY	100696|Fall of the Sabbat.4	An "impersonator" (eg. {Vlad Tepes}) can still play cards requiring Sabbat or a Sabbat title. [LSJ 20050124] [ANK 20230503]
R0668	P	PRIMARY	100725|Field Training.1	Is a change of the actual sect. A temporary effect overriding the sect has precedence and if it does, this card burns (eg. {Writ of Acceptance}). [LSJ 20100811]
R0741	P	PRIMARY	100798|Galaric's Legacy.1	Is a change of the actual sect. A temporary effect overriding the sect has precedence and if it does, this card burns (eg. {Writ of Acceptance}). [LSJ 20100811]
R0779	P	PRIMARY	100840|Go Anarch.2	Is a change of the actual sect. A temporary effect overriding the sect has precedence and if it does, this card burns (eg. {Writ of Acceptance}). [LSJ 20100811]
R0800	E	PRIMARY	100858|Grey Thorne.2	Is not Anarch (eg. does not benefit from {Anarch Manifesto, An}). [RBK allies] [ANK 20230417]
R0847	E	PRIMARY	100912|Herald of Topheth.3	Cannot play Anarch cards. [ANK 20230810]
R0942	P	PRIMARY	101000|Into the Fire.1	Is a change of the actual sect. A temporary effect overriding the sect has precedence. [LSJ 20100811]
R1160	P	PRIMARY	101218|Ministry.1	The additional intercept is gained or lost if the acting vampire changes sect during the action (eg. with {The Red Question} or {Mask of a Thousand Faces}). [ANK 20190416]
R1215	P	secondary	101264|Nar-Sheptha.2	Supersedes previous effects that changed the acting minion for the combat (eg. {Deep Song}). [ANK 20211022]
R1279	P	PRIMARY	101336|Out of the Frying Pan.1	Is a change of the actual sect. A temporary effect overriding the sect has precedence. [LSJ 20100811]
R1343	P	secondary	101442|Powerbase: Savannah.1	Takes into account effects that change who is considered the acting vampire in combat (eg.{Deep Song}). [ANK 20230814]
R1373	P	PRIMARY	101501|Protection Racket.1	The additional intercept is gained or lost if the acting vampire changes sect during the action (eg. with {The Red Question} or {Mask of a Thousand Faces}). [ANK 20190416]
R1436	P	PRIMARY	101575|Red Question, The.1	Is a change of the actual sect. A temporary effect overriding the sect has precedence and if it does, this card burns (eg. {Writ of Acceptance}). [LSJ 20100811]
R1438	P	PRIMARY	101575|Red Question, The.3	Does not make the action an action that "makes this vampire anarch" (eg. {CrimethInc.} cannot be played). [ANK 20180125]
R2005	E	secondary	102149|Warsaw Station.3	The unlock effect is applied after the action is resolved and the referendum (if any) concluded. If the acting vampire is not a Nosferatu anymore at that point, he does not unlock. [LSJ 20090216] [ANK 20180922]
R2042	P	PRIMARY	102196|Writ of Acceptance.2	Is a temporary effect that overrides the underlying sect. The most recent override takes precedence. It stays active if another effect changes the underlying sect, like using the default action to become Anarch. [LSJ 20100811] [ANK 20190619]
R2453	P	PRIMARY	201352|Tegyrius, Vizier.2	The allegiance counter is a continuous effect: an Assamite with it stays Camarilla even if he changes his underlying sect (eg. rulebook action to become anarch). [ANK 20180626-2]
R2454	E	secondary	201354|Teresita, The Godmother.1	She gains or looses intercept if the acting vampire changes sect during the action (eg. with {The Red Question} or {Mask of a Thousand Faces}). [ANK 20190416]
