R0008	P	PRIMARY	100005|Abandoning the Flesh.1	Cannot be played when burned as a result of a Blood Hunt referendum. [LSJ 20070417]
R0020	E	PRIMARY	100014|Abyssal Hunter.2	If he burns an ally with his action, this counts as a directed action burning an ally (eg. for Trophies). [ANK 20220507]
R0051	P	secondary	100060|Anathema.1	Burns the target vampire when the target is reduced to zero blood in combat, regardless of the source of the loss. [RTR 19980623]
R0095	P	PRIMARY	100105|Ashes to Ashes.5	[for] Cannot be played when burned as a result of a Blood Hunt referendum. [LSJ 20070417]
R0168	E	PRIMARY	100181|Blessed Resilience.1	Only a controlled vampire can be burned from play. Uncontrolled and contested vampires do not qualify. [ANK 20210813]
R0188	E	PRIMARY	100195|Blood Brother Ambush.3	The vampire playing it is not considered having burned a minion (eg. for {Taking the Skin: Minion}), but the opponent is. [LSJ 20090922] [ANK 20220916]
R0246	E	PRIMARY	100253|Brick Laying.1	[POT] If it burns an ally as a result, this counts as a Ⓓ action burning an ally (eg. Trophies, {Predator's Transformation}). [ANK 20220507]
R0299	E	secondary	100316|Chain of Command.2	If a commanded vampire is burned (eg. {Daring the Dawn}), he is not brought back to the crypt. [LSJ 20040616]
R0331	P	secondary	100331|Charigger, The Axe.1	His replacement effect triggers before effects depending on the minion burning (eg. {Soul Gem of Etrius}), but other replacements effect can be played before (eg. {Heaven's Gate}), depending on sequencing. [LSJ 20071003-2] [ANK 20230816]
R0395	P	PRIMARY	100412|Conscripted Statue.3	[VIS] The vampire playing it is not considered having burned a minion (eg. for {Taking the Skin: Minion}, but the opponent is. [LSJ 20090922] [ANK 20220916]
R0399	P	secondary	100415|Consignment to Duat.2	[ser] If it burns an ally as a result, this counts as a Ⓓ action burning an ally (eg. Trophies, {Predator's Transformation}). [ANK 20220507]
R0431	P	secondary	100477|Cryptic Mission.1	If used on an ally and it burns as a result, this counts as a Ⓓ action burning an ally (eg. Trophies, {Predator's Transformation}). [ANK 20220507]
R0538	P	PRIMARY	100584|Draught of the Soul.1	[COMBAT] If a minion is burned in combat, his opponent his always considered to have burned him. [LSJ 20090922]
R0539	P	PRIMARY	100584|Draught of the Soul.2	[ACTION MODIFIER] If the minion is burned because of a referendum or as a side-effect of the action, this does not count as the acting minion burning him. (eg. {War Ghoul} when recruited, {Brigitte Gebauer} using her last life, {Kamiri wa Itherero}'s ability). [RTR 19960124] [LSJ 20090922] [ANK 20181022]
R0552	E	secondary	100592|Dual Form.5	[PRO] If one of the pair leaves the ready region, the other is burned. That burning of the other won't cause the first to burn. [LSJ 20050117]
R0609	E	PRIMARY	100661|Escaped Mental Patient.4	If his strike resolves, he cannot be saved from burning (with eg. {Heaven's Gate} of {Left for Dead}). [LSJ 20070507] [LSJ 20021205]
R0659	E	secondary	100709|FBI Special Affairs Division.1	Does not trigger if the ally is saved by {Left for Dead}. [PIB 20121028]
R0661	E	secondary	100709|FBI Special Affairs Division.3	Does trigger if the ally burns by himself at the end of combat (eg. {Escaped Mental Patient}). [LSJ 20100527]
R0875	E	PRIMARY	100937|Horseshoes.1	If used on an ally and it burns as a result, this counts as a Ⓓ action burning an ally (eg. Trophies, {Predator's Transformation}). [ANK 20220507]
R0960	E	PRIMARY	101021|Jar the Soul.2	[SER] If it burns an ally as a result, this counts as a Ⓓ action burning an ally (eg. Trophies, {Predator's Transformation}). [ANK 20220507]
R0974	E	PRIMARY	101041|Keystone Kine.2	[obf] This counts as a Ⓓ action burning the ally (eg. for trophies). [LSJ 20080608]
R0979	E	PRIMARY	101046|Khazar's Diary (Endless Night).3	Minions put into play by the Diary go back to their owner's ash heap when burned. They do not count has allies burned from play (eg. for {Pressing Flesh}). [PIB 20130128-2] [LSJ 20100325-2]
R1214	E	PRIMARY	101264|Nar-Sheptha.1	If burned in combat, her effect ceases immediately and the acting minion returns to normal for the rest of the combat. [ANK 20211022]
R1265	E	secondary	101330|Orgy of Blood.1	Can be used by a vampire going to torpor or about to be burned. [LSJ 20100721]
R1323	E	secondary	101418|Political Struggle.1	The acting vampire gains X votes if the vampire with this card is burned, no matter how that vampire is burned. [LSJ 19990119]
R1477	P	secondary	101626|Revelation of Wrath.3	Can be played by a vampire going to torpor. Can be played by a vampire who is about to burn. [ANK 20201122] [ANK 20200926]
