R0022	P	PRIMARY	100018|Aching Beauty.2	Burn pool effects are cumulative. [LSJ 19980225]
R0048	P	PRIMARY	100055|Anarch Revolt.1	The cost is cumulative if they are multiple copies in play. [LSJ 19980225]
R0073	P	PRIMARY	100084|Archon.3	Burn blood effects are cumulative. [LSJ 19980225]
R0143	E	PRIMARY	100156|Betrayer.3	Is cumulative: a player can be damaged by multiple Betrayers each turn. A Methuselah targeted by more than one Betrayer would have to pay 1 pool for each Betrayer in order to burn them, even if the same vampire is the betrayer in each case. [RTR 19941109]
R0165	E	secondary	100177|Blanket of Night.2	[OBT] Multiple copies can be played by different minions on the same action. [ANK 20200515]
R0273	P	PRIMARY	100284|Camarilla Exemplary.1	Burn blood effects are cumulative. [LSJ 19980225]
R0275	E	PRIMARY	100284|Camarilla Exemplary.3	The same vampire can be chosen multiple times if multiple copies are played. [LSJ 19970707]
R0366	E	secondary	100362|Cloak the Gathering.3	[OBF] Multiple copies can be played by different minions on the same action. [ANK 20200515]
R0411	E	PRIMARY	100434|Courier.2	Multiple Courier can look at and discard the top library card in succession. [LSJ 20001102]
R0677	E	PRIMARY	100737|First Tradition: The Masquerade.3	The burn pool effect is cumulative with other copies (if there are two of them, you burn 4 pool to play your turn), the controller skipping a turn counts towards all his copies. [RTR 19941222]
R0740	P	PRIMARY	100794|Frontal Assault.1	If you play more than one, you gain and loose pool for all of them (they stack). [LSJ 20061018]
R0934	E	PRIMARY	100992|Inspire Greatness.3	Multiple copies can be played by different minions on the same action. [ANK 20200515]
R0963	P	PRIMARY	101028|Judgment: Camarilla Segregation.1	If multiple copies of the card are in play, one must pay for each of them (they stack). [ANK 20200703-4]
R0989	E	PRIMARY	101054|Kindred Society Games.1	If a vampire has two copies of Kindred Society Games, each copy exerts its own effect. Unlocking the vampire normally would require a total of 2 blood. If the vampire does not unlock normally, both Games are moved to other vampire(s), although the vampire could burn 1 blood to prevent one of the Games from moving on. [RTR 19951017]
R1020	P	PRIMARY	101083|Leech.2	Does not stack with similar effects to provide superior [POT] (eg. {Putrescent Servitude}). [ANK 20180111]
R1028	P	PRIMARY	101087|Legacy of Pander.1	Multiple copies in play give only 1 vote in total to non-titled Panders. [LSJ 20010819] [PIB 20130722]
R1067	E	secondary	101132|Lunatic Eruption.3	If a minion has two of those, he is stuck and cannot act. [LSJ 20041103]
R1124	E	secondary	101179|Mask of a Thousand Faces.11	The masking vampire can play a modifier already played by the masked minion. He cannot use a limited effect (ie. bleed enhancer) if a limited effect has already been used on the action. [ANK 20190117-1]
R1125	E	PRIMARY	101179|Mask of a Thousand Faces.12	Multiple copies can be played by different vampires on the same action. [ANK 20200515]
R1133	P	PRIMARY	101185|Mass Reality.2	Multiple copies stack their bonuses. [LSJ 20020904]
R1266	E	PRIMARY	101331|Orun.1	A vampire with multiple Oruns will only burn one if he successfully bleeds for more than 2. [LSJ 20090603]
R1267	E	PRIMARY	101331|Orun.2	The capacity bonus stacks (2 per Orun), the votes do not (1 per 3 Oruns altogether). [LSJ 20051204] [LSJ 20060407] [LSJ 20090625-2]
R1401	P	PRIMARY	101526|Putrescent Servitude.2	Does not stack with similar effects to provide superior [POT] (eg. {Leech}). [ANK 20180111]
R1522	P	PRIMARY	101667|Sabbat Priest.1	Burn blood effects are cumulative. [LSJ 19980225]
R1543	P	PRIMARY	101692|Scorn of Adonis.2	Each Scorn played may only cause the loss of one pool to a given Methuselah, regardless of how may 'no' votes that Methuselah casts. [RTR 19951110]
R1716	E	PRIMARY	101857|Spying Mission.4	The bleed it is played on is considered unsuccessful. Previous Spying Missions won't trigger during that action. [RTR 19960530]
R1775	E	PRIMARY	101907|Suppressing Fire.2	Multiple copies can be played by different minions on the same action. [ANK 20200515]
R1836	P	PRIMARY	101954|Temptation.5	Multiple Temptations on the same minion are handled separately: effects do not stack, stealing the minion only burns the counters on one of them. [LSJ 20010227]
R2191	E	PRIMARY	200381|Dr. Morrow, The Skindoctor.1	Multiple graft counters may be placed on the same minion, but they have no additional effect. A minion with one or more graft counters gets -1 stealth, not -X stealth. [LSJ 20070306]
R2264	E	PRIMARY	200742|Kahina the Sorceress.1	Her ability inflicts a total of one damage to a minion with one or more corruption counters. [LSJ 20030820]
R2515	E	PRIMARY	201480|Xeper, Sultan of Lepers.1	Is not titled. If he gets a title, his additional votes are added to the ones provided by the title. [LSJ 20100601]
