R0086	P	PRIMARY	100096|Art of Love, The.2	Effects applied during the discard phase are applied before you return the ally. If you lose control of the ally before that, you do not return it. [ANK 20210313]
R0098	P	PRIMARY	100106|Ashur Tablets.3	You must show which one goes in hand. [LSJ 20081129]
R0271	E	PRIMARY	100282|Call the Wild Hunt.2	[ANI][PRO] you choose X and then discard that many animals form your hand and cannot use any animals drawn to replace the ones you are discarding as further discards. [LSJ 20060215]
R0400	P	PRIMARY	100416|Constant Revolution.1	The cards are all discarded at once (no replace). One cannot discard more cards than they have in hand, the rest must be pool. [LSJ 20090618]
R0544	P	PRIMARY	100588|Dreams of the Sphinx.3	Cards that are not replaced count against the hand size. [ANK 20180318]
R0545	P	PRIMARY	100588|Dreams of the Sphinx.4	The hand size bonus ends during the discard phase, it can be ordered as the acting Methuselah wishes against other end-of-turn and discard phase effects, following normal sequencing rules. [LSJ 20020904-2]
R0664	E	PRIMARY	100718|Feline Saboteur.1	[ANI][OBF] The chosen Methuselah discards, then burn 4 cards, then replace the discarded card. [ANK 20180725]
R0868	P	PRIMARY	100924|High Aye.1	The discard effect happens after action resolution (and all combats, if any). [LSJ 20060426]
R0923	P	PRIMARY	100980|Infernal Pursuit.1	[CEL] The card you discard need not be one of the cards that you just drew. [TOM 19950924]
R0927	P	PRIMARY	100980|Infernal Pursuit.5	[CEL] Effects that make you discard (eg. {Nicomedes}) are subject to Infernal Pursuit. [ANK 20180925-1]
R1007	P	secondary	101074|Last Stand.3	When an oust occurs, there is no discard phase: the new turns begins immediately (eg. {The Unmasking} is not replaced). [LSJ 20090731]
R1018	E	secondary	101080|Learjet.2	The additional replacement is optionnal, you get to see the normal replacement before you decide to draw the additional card. [LSJ 20050224-4]
R1134	E	PRIMARY	101192|Meddling of Semsith, The.1	Stays in play and still reduces your handsize when the target is ousted. [LSJ 20021008]
R1137	P	PRIMARY	101192|Meddling of Semsith, The.4	Cards that are not replaced count against the hand size (eg. successive combats against {Raptor} stack the non-replaced cards). [ANK 20180318] [ANK 20231229]
R1412	E	secondary	101545|Raptor.1	If combat ends and a new combat start (eg. [CEL] {Psyche!}), the opponent redraws and discard again. [LSJ 20030530]
R1758	E	PRIMARY	101895|Sudario Refraction.4	If the library is empty and the hand is not full, you draw the returned cards up to hand size before discarding at random. [LSJ 20080612-2]
R1956	E	PRIMARY	102092|Vast Wealth.6	You do not show cards when you search. [PIB 20121028]
R1957	E	PRIMARY	102093|Vaticination.1	You do not get to see the card drawn as replacement. [PIB 20121031]
R2010	E	secondary	102153|Waste Management Operation.1	If the library is empty and the hand not full, you draw immediately after using it. [ANK 20211201]
R2097	E	PRIMARY	200019|Agaitas, The Scholar of Antiquities.1	Additional draws are not subject to his ability (eg. {Infernal Pursuit}, {Aura Reading}, {Learjet}). [LSJ 20011202]
R2098	E	PRIMARY	200019|Agaitas, The Scholar of Antiquities.2	If Agaitas is burned while cards owned by your prey are still face-up in front of you, you can still play and discard them as normal, but you cannot draw in your prey's library until you control Agaitas anew. [LSJ 20100304]
R2197	P	PRIMARY	200402|Edward Neally.1	Hand size can be increased more than once per turn (in case of multiple master phase actions). [LSJ 20020814]
R2227	P	PRIMARY	200560|Hagar Stone.2	The "do not replace" effect effectively reduces the hand size: additional draws (eg. {Ashur Tablets}) require a discard. [ANK 20180318] [ANK 20231229]
R2250	E	secondary	200665|Jaggedy Andy.1	If he goes to torpor and their controller cannot discard two cards, they discard as many as they can. [ANK 20211010]
R2263	E	secondary	200720|Josef von Bauren.1	His ability can be used multiple times if one has multiple discard phase actions. [ANK 20190725]
R2359	P	PRIMARY	201030|Nahir.1	The hand size is still +X if Nahir is in torpor. [ANK 20191218]
R2404	P	PRIMARY	201148|Rachel Brandywine.1	When using her ability, make all discards and redraws first, then shuffle the discards back into the library. [RTR 20030519]
R2413	P	PRIMARY	201214|Ruxandra.1	The cards must all be discarded at once, then replaced. [LSJ 19981005] [ANK 20230404]
R2420	P	PRIMARY	201245|Sascha Vykos, The Angel of Caine.1	When using his ability to draw, discard afterwards. [ANK 20190707]
R2426	E	PRIMARY	201267|Sergei Voshkov, The Eye.1	When using his ability, you do not get to see the card drawn as replacement. [ANK 20211020] [PIB 20121031]
R2466	E	secondary	201387|Troglodytia.1	If the master card is not replaced immediately (eg. {Wash}), you look at then hand without the replacement card. [ANK 20180512]
R2558	P	PRIMARY	G00023|Can draw during action.1	Can be used during an action, when the controller has the opportunity to play an effect. [ANK 20200616]
