R0010	E	PRIMARY	100006|Abbot.1	The +1 intercept applies to actions directed at cards controlled by the controller. It does not apply to actions directed at other Methuselahs. [LSJ 20061222]
R0234	E	PRIMARY	100236|Bonding.2	[DOM] Cannot be used to increase the stealth of a non-bleed action. [LSJ 19980824] [RTR 19941109]
R0364	E	PRIMARY	100362|Cloak the Gathering.1	[OBF] Can only be played by the controller of the acting minion. [LSJ 19990425]
R0366	E	PRIMARY	100362|Cloak the Gathering.3	[OBF] Multiple copies can be played by different minions on the same action. [ANK 20200515]
R0473	E	secondary	100518|Deflection.4	Can be played when failing to block because of stealth: it is still declining to block. [ANK 20211003]
R0531	E	PRIMARY	100578|Draba.1	[CHI] Effectively gives a -X stealth modifier to the action, where X is the amount of stealth reduced by Draba at the time it was played. [RTR 20030519]
R0532	E	PRIMARY	100578|Draba.2	[CHI] Can be played by a minion who is not attempting to block the action. [ANK 20190628]
R0533	E	PRIMARY	100578|Draba.3	[CHI] Can be played on a minion with no or negative stealth, in which case it has no effect. [LSJ 20021211]
R0534	P	secondary	100578|Draba.4	If another Methuselah is the target, he must declare whether he attempts or declines to block before Draba can be used ([chi]) or played ([CHI]). [ANK 20200607]
R0649	E	PRIMARY	100699|Familial Bond.1	Cannot be played if intercept is not required (as per the rules, section 6.2.2). [ANK 20200329]
R0689	E	PRIMARY	100750|Fleshcraft.1	The action to burn Fleshcraft suffers the -1 stealth penalty as well, so is usually at zero stealth to start (or -1 stealth if superior [VIC]). [LSJ 19970224]
R0814	P	PRIMARY	100868|Guardian Vigil.1	Must be played before block is successful, but can be played after the acting Methuselah declined to add stealth. [ANK 20180926]
R0935	E	PRIMARY	100992|Inspire Greatness.4	Effects, modifiers and reaction to modify stealth or intercept can be plated afterwards. [ANK 20210926]
R1126	E	PRIMARY	101179|Mask of a Thousand Faces.13	[OBF] Cannot be used if no stealth is needed yet. [LSJ 20060409]
R1160	P	secondary	101218|Ministry.1	The additional intercept is gained or lost if the acting vampire changes sect during the action (eg. with {The Red Question} or {Mask of a Thousand Faces}). [ANK 20190416]
R1211	E	secondary	101259|My Enemy's Enemy.2	[AUS] Can be played when failing to block because of stealth: it is still declining to block. [ANK 20211003]
R1311	P	PRIMARY	101398|Phased Motion Detector.1	Can provide intercept only once during each action. [RBK wording-templates] [ANK 20230116]
R1312	E	PRIMARY	101398|Phased Motion Detector.2	Grants intercept even if the bearer is not blocking yet. [LSJ 20100329]
R1373	P	secondary	101501|Protection Racket.1	The additional intercept is gained or lost if the acting vampire changes sect during the action (eg. with {The Red Question} or {Mask of a Thousand Faces}). [ANK 20190416]
R1441	P	secondary	101578|Redirection.2	Can be played when failing to block because of stealth: it is still declining to block. [ANK 20211003]
R1459	E	PRIMARY	101606|Repulsion.1	[OBE] Can be used even if the stealth is not currently needed. [LSJ 20011214-2]
R1725	E	PRIMARY	101860|Starshell Grenade Launcher.1	Using the Launcher to reduce stealth does not force the minion to strike with it if he blocks. [LSJ 19971215]
R1726	E	PRIMARY	101860|Starshell Grenade Launcher.2	Can be used to reduce stealth multiple times in the same action if the bearer manages to unlock. [LSJ 20011023-2]
R1920	E	PRIMARY	102063|Under Siege.4	Can be used for intercept even if the vampire is already unlocked. [PIB 20150216]
R1936	E	PRIMARY	102076|Unleash Hell's Fury.6	Once it is attempting to block, its intercept can be affected by other cards normally (eg. {KRCG News Radio}). [ANK 20211112-2]
R1940	E	secondary	102078|Unlicensed Taxicab.1	Offers the additional stealth on actions to equip it from another friendly minion as well, even with other equipment in the same action. [LSJ 20060222]
R2085	E	PRIMARY	102254|Night Terrors.1	Effectively gives a -X stealth modifier to the action, where X is the amount of stealth reduced by Night Terrors at the time it was played. [RTR 20030519]"
R2086	E	PRIMARY	102254|Night Terrors.2	Can be played by a minion who is not attempting to block the action. [ANK 20190628]
R2087	E	PRIMARY	102254|Night Terrors.3	Can be played on a minion with no or negative stealth, in which case it has no effect. [LSJ 20021211]
R2088	E	secondary	102254|Night Terrors.4	If another Methuselah is the target, he must declare whether he attempts or declines to block before Night Terrors can be played. [ANK 20200607]
R2123	E	PRIMARY	200092|Angelica, The Canonicus.1	Can only use her ability once per action if she needs intercept, but she can get more than she needs. [RBK wording-templates] [RBK who-may-attempt-to-block] [LSJ 20010111]
R2319	E	secondary	200913|Marciana Giovanni, Investigator.1	She can lock to grant herself the ability to burn blood for intercept. She would need a wake or unlock effect to attempt to block. [LSJ 20100527]
R2320	E	PRIMARY	200913|Marciana Giovanni, Investigator.2	The beneficiary of her ability can choose to burn a blood for intercept for the duration of the action. [LSJ 20100604-2] [LSJ 20100611]
R2321	E	secondary	200913|Marciana Giovanni, Investigator.3	Her ability to give intercept can be used when she is in torpor. [LSJ 20010813-2]
R2344	E	PRIMARY	200960|Matteus, Flesh Sculptor.1	Can use his ability to get intercept multiple times during the same action. [ANK 20180307-2]
R2374	E	PRIMARY	201085|Osric Vladislav.1	His ability can be used more than once during an action, but only if he is acting and stealth is needed. [LSJ 20020814] [ANK 20221229]
R2446	E	PRIMARY	201337|Talley, The Hound.1	Gets his +1 intercept if an action has any one target that would be enough to enable his effect. [RTR 20080808] [RTR 20081119]
R2454	E	PRIMARY	201354|Teresita, The Godmother.1	She gains or looses intercept if the acting vampire changes sect during the action (eg. with {The Red Question} or {Mask of a Thousand Faces}). [ANK 20190416]
