R0063	E	secondary	100067|Angel of Berlin.1	May be played after a block is successful before combat begins. [LSJ 20060410]
R0174	E	secondary	100189|Bliss.2	[dom][pre] [COMBAT][REACTION] Can be played by a minion of a Methuselah not involved in the current combat. [ANK 20181101]
R0179	E	PRIMARY	100190|Blissful Agony.5	[VAL] In the new combat, the opponent goes first. [LSJ 20011214-3] [LSJ 20031212]
R0311	E	PRIMARY	100322|Champion.2	[REACTION] The action still continues until the end of combat. The acting minion stays the same, effects applied during the action still applies during combat. [LSJ 20070217]
R0403	E	secondary	100423|Coordinate Attacks.1	Must be played after the presses are handled and can be played if the round ends prematurely. [RTR 20030519]
R0852	E	secondary	100916|Hidden Lurker.4	Cannot be used to enter combat with a vampire on his way to torpor. [LSJ 20100604-1]
R0919	E	PRIMARY	100977|Infection.1	[THA] Must be played after the presses are handled and can be played if the round ends prematurely. [RTR 20030519]
R0939	E	PRIMARY	100998|Internal Recursion.1	Is played before the combat begins. [LSJ 20020204]
R1108	E	secondary	101175|Martyr's Resilience.2	Can be played by a minion of a Methuselah not involved in the current combat. [ANK 20181101]
R1152	E	PRIMARY	101214|Mind of the Wilds.1	The blocking minion is prohibited to strike: combat ends for the duration of the action (during any round of any combat). [LSJ 20100308]
R1214	E	secondary	101264|Nar-Sheptha.1	If burned in combat, her effect ceases immediately and the acting minion returns to normal for the rest of the combat. [ANK 20211022]
R1247	E	PRIMARY	101302|Nosferatu Putrescence.2	Can be played by a minion of a Methuselah not involved in the current combat. [ANK 20181101]
R1260	P	secondary	101320|Omael Kuman.1	When setting the range for the round, no other effect can be used to reset the range. Skip the determine range step this round, but other pre-range effects can be played afterwards. [RTR 19970630] [ANK 20180720]
R1318	E	PRIMARY	101405|Pocket Out of Time.1	[TEM] Cannot be used to start a new combat if there is already a pending combat queued. [RTR 20020501]
R1319	E	PRIMARY	101405|Pocket Out of Time.2	[TEM] Cannot be used to start a new combat if the opponent is not ready. [ANK 20220429]
R1631	P	PRIMARY	101771|Shoulder Drop.1	Is played and inflicts damage after the strikes have been resolved and inflicted damage, before any other pair of strikes and before the press step. [ANK 20171226]
R1821	E	PRIMARY	101947|Taunt the Caged Beast.1	[ANI] The prey goes first in the combat (for declaring maneuvers, strikes, presses). [LSJ 20070319]
R2326	E	PRIMARY	200928|Marie-Pierre.2	When using her ability to enter combat she is not acting and cannot play action modifiers. {Obedience} cannot be played by the opponent. [ANK 20180929]
R2327	E	secondary	200928|Marie-Pierre.3	When using her ability to enter combat, effects that end combat and then do something else after combat (include continuing the action as if unblocked) will be lost, except for unlock effects. [LSJ 19980109] [RTR 20020501] [ANK 20180928-2]
R2507	P	secondary	201464|Watenda.4	Can only use his ability when he is in combat himself. [ANK 20221021]
R2509	E	secondary	201467|White Lily.2	Can only use her ability when she is in combat herself. [ANK 20221021]
R2532	E	PRIMARY	201641|Guardian, The.1	When using his ability, the opponent is the acting minion and play their combat effects first. [ANK 20221102]
R2603	P	secondary	G00063|Cancel with no action.2	Cannot be played during combat. [LSJ 20080618]
