R0057	E	PRIMARY	100060|Anathema.7	It is controlled by the controller of the minion it's on - it is not removed when another Methuselah is ousted. [PIB 20121028]
R0118	P	secondary	100131|Banishment.5	The vampire is placed in their last permanent controller's uncontrolled region: it might not be the card owner. It is removed from the game when the controller is ousted. [ANK 20200408-2] [RTR 20000501]
R0168	E	secondary	100181|Blessed Resilience.1	Only a controlled vampire can be burned from play. Uncontrolled and contested vampires do not qualify. [ANK 20210813]
R0567	E	PRIMARY	100608|Echo of Harmonies.1	[mel] [MEL] Can only be played by the controller of the acting minion. [LSJ 19990425]
R0587	E	secondary	100639|Empowering the Puppet King.1	Can only be played by the controller of the acting minion. [LSJ 19990425]
R0851	E	PRIMARY	100916|Hidden Lurker.3	Can only be played by the controller of the acting minion. [LSJ 19990425]
R0979	E	secondary	101046|Khazar's Diary (Endless Night).3	Minions put into play by the Diary go back to their owner's ash heap when burned. They do not count has allies burned from play (eg. for {Pressing Flesh}). [PIB 20130128-2] [LSJ 20100325-2]
R1012	P	PRIMARY	101075|Lay Low.5	If the vampire is permanently controlled by a Methuselah other than his owner, it goes to that Methuselah uncontrolled region and is still controlled by him. It is removed from the game if that Methuselah is ousted and kept in game if his owner is ousted. [ANK 20200408-2] [ANK 20210630]
R1409	E	secondary	101536|Rack, The.5	If the target is stolen, the new controller chooses if the vampires gains blood during The Rack controllers unlock phase. [ANK 20200130-2]
R1580	P	PRIMARY	101730|Set's Call.2	The acting vampire's controller is the one who makes the choices pertaining to the ally or retainer entry in play. [LSJ 20030701-2]
R1588	P	PRIMARY	101733|Shackles of Enkidu.5	Are controlled by the Methuselah who controls the vampire who used it; changing the controller of the vampire changes who controls the Shackles. (errata) [RTR 19960708]
R1695	E	secondary	101845|Spell of Life.1	The copies you burn need not be ones you control. [LSJ 20090428]
R1737	P	secondary	101877|Storage Annex.1	If it is stolen, the card on it goes with it and the new controller will be able to take it in hand. The card is returned to the owner's ash heap or library if it would be moved to an ash heap or library. [LSJ 20001031] [PIB 20121220]
R2056	E	PRIMARY	102204|Zapaderin.1	Can only be played by the controller of the acting minion. [LSJ 19990425]
R2078	E	secondary	102244|Shard, London, The.1	The cost reduction applies to minion cards, they are also played by the Methuselah. [ANK 20221102]
R2099	E	PRIMARY	200019|Agaitas, The Scholar of Antiquities.3	Cards from his ability that go into an ash heap, hand, or library always go into their owner's ash heap, hand, or library (eg. using {Heart of Nizchetus}). [RTR 19970425] [LSJ 20060921]
R2166	E	PRIMARY	200229|Byzar.4	His ability does not apply if he's not controlled (ie. uncontrolled or yielded in a contest). [LSJ 20100423] [LSJ 20100127]
R2170	E	PRIMARY	200242|Capuchin, The.2	If his controller is not his original owner and he burns, he goes to his original owner ash heap, breaking all control effect, then to his owner's uncontrolled area. The Methuselah who was controlling him when he burned gets the additional transfers. [ANK 20200417]
