R0012	E	PRIMARY	100008|Ablative Skin.1	Cannot be used to prevent damage that cannot be prevented by cards that require Fortitude. [LSJ 19990216]
R0065	P	PRIMARY	100076|Apparition.1	Can be played at any time in combat, even if there is no damage to prevent yet. [LSJ 20010315]
R0066	P	PRIMARY	100076|Apparition.2	[CHI] Prevents up to 2 damage, it can prevent less. [RTR 20041202]
R0067	P	PRIMARY	100076|Apparition.3	[CHI] Can prevent 1 damage twice on separated strikes in the same round. [ANK 20200318]
R0078	P	PRIMARY	100087|Armor of Caine's Fury.1	[VAL] Prevents up to 2 damage, it can prevent less. [RTR 20041202]
R0079	P	PRIMARY	100087|Armor of Caine's Fury.2	[VAL] Can prevent 2 damage per round, from any strike, can prevent 2 times 1 damage from two different strikes. [ANK 20180117]
R0081	P	PRIMARY	100089|Armor of Vitality.1	Prevents up to 3 damage, it can be used to prevent less. [RTR 20041202]
R0082	E	PRIMARY	100089|Armor of Vitality.2	Cannot be used if there is no damage to prevent. [LSJ 20001114]
R0083	P	PRIMARY	100089|Armor of Vitality.3	Unused prevention does not carry over. [LSJ 20001114]
R0134	P	PRIMARY	100146|Beast Meld.1	[ani][pro] The damage prevention can only be used if the block is successful, and only in the resulting (block-induced) combat. It does not carry over to a follow-up combat (eg. [CEL] {Psyche!}). [LSJ 20010813] [LSJ 20010819-2]
R0176	E	PRIMARY	100190|Blissful Agony.2	[val] Damage is inflicted even against a dodge. A "strike: combat ends" ends combat before damage is applied, as will a combatant going to torpor during first strike. [RTR 19941109] [TOM 19951216] [PIB 20140324] [ANK 20200422]
R0191	E	PRIMARY	100201|Blood Fury.2	Does not protect the target from self-inflicted damage from a weapon. [LSJ 19980216]
R0199	E	PRIMARY	100203|Blood of Acid.4	Proceed with strikes damage prevention (acting player first), then the target can prevent Blood of Acid damage, if any. All the damage is applied (and the blood lost) at once, after all preventions.[ANK 20170427] [LSJ 20040805]
R0200	E	PRIMARY	100203|Blood of Acid.5	The damage is done after the strike damage is done: a single instantaneous prevention card (eg. {Soak}) cannot prevent both, although lingering damage prevention (eg. {Apparition}) could. [ANK 20200517-2]
R0204	E	PRIMARY	100208|Blood Rage.3	Does not protect the target from self-inflicted damage from a weapon. [LSJ 19980216]
R0206	E	secondary	100209|Blood Shield.1	The blood is burned by the opponent when the owner prevents damage, immediately, before loosing blood to heal strike damage. Depending on the sequencing order, it can be before or after he has the opportunity to play damage prevention themselves. [LSJ 20090528-1]
R0207	E	PRIMARY	100212|Blood Tears of Kephran.1	Prevents up to 2 damage, it can be used to prevent less. [RTR 20041202]
R0216	P	PRIMARY	100219|Bloodform.2	[VIC] Immune means damage is not inflicted, even if non-preventable or outside combat. [LSJ 20010627] [LSJ 20010629] [LSJ 20090304-1]
R0225	E	PRIMARY	100232|Bollix.3	[tha] Does not protect from weapons if played at long range. [ANK 20230823]
R0236	E	secondary	100238|Bonecraft.1	The rest of the effect applies if the damage is prevented, it does not if it is dodged. [LSJ 19990106-2]
R0248	E	PRIMARY	100257|Brother's Blood.1	Can be played even if there is no damage yet, can be used to heal and prevent destruction at the same time. [LSJ 20100527]
