R0021	P	secondary	100018|Aching Beauty.1	The pool loss occurs if the block would be successful, even if the action is ended (eg. {Change of Target} or {Obedience}) or made unblockable ({Horrific Countenance}) at this point. [RTR 19991206] [LSJ 20091125]
R0063	E	PRIMARY	100067|Angel of Berlin.1	May be played after a block is successful before combat begins. [LSJ 20060410]
R0071	E	PRIMARY	100084|Archon.1	If a vampire blocks an Archon, they burn 1 blood regardless of which action the Archon was taking. [RTR 19960221]
R0074	E	secondary	100084|Archon.4	A vampire with no blood can still block, they burn what they can. [LSJ 19970707]
R0075	P	PRIMARY	100085|Archon Investigation.1	Must be played after blocks are declined, playing it implicitly declines block attempts. [LSJ 20070203]
R0121	P	PRIMARY	100133|Banshee Ironwail.2	If a block is successful, the blood is burned before any other effect can be used (eg. {Promise of 1528}). REVERSAL of earlier rulings. [ANK 20210627]
R0155	E	PRIMARY	100171|Black Sunrise.1	Can be used by a vampire who is already attempting to block. [ANK 20181122-2]
R0156	E	PRIMARY	100171|Black Sunrise.2	[QUI] Cannot be used if the vampire cannot attempt to block the action (eg. {Daring the Dawn}). [LSJ 20010714-2]
R0157	E	PRIMARY	100171|Black Sunrise.3	[QUI] Does not ignore the normal prey, predator or target restrictions. [ANK 20180623]
R0158	E	PRIMARY	100171|Black Sunrise.4	[QUI] The block attempt and subsequent combat still happen if the action lacks a suitable target because of the unlock (eg. {Ambush}). [LSJ 20090514]
R0169	E	PRIMARY	100182|Blessing of Chaos.1	The prohibition to play certain cards applies from the moment the vampire attempts to block until the end of the action, even if he fails to block. [LSJ 20080818]
R0253	E	PRIMARY	100261|Brujah Frenzy.3	Only causes the affected Brujah to enter combat with a second minion: that minion is not considered to be blocking the Brujah in any way. [RTR 19950906]
R0274	E	secondary	100284|Camarilla Exemplary.2	A vampire with no blood can still block, they burn what they can. [LSJ 19970707]
R0320	E	PRIMARY	100323|Change of Target.5	Is played after a minion successfully blocks, before the blocker is locked and combat begins. It cannot be used if the action is ended without being blocked. [LSJ 19980224] [RTR 19991206]
R0321	E	PRIMARY	100323|Change of Target.6	Effects triggered when the action is blocked are still applied (eg. {Unleash Hell's Fury}, {Truth of Blood}, {Aching Beauty}). [RTR 19991206]
R0357	E	PRIMARY	100354|Clan Loyalty.1	The blocking minion is not locked [ANK 20180321]
R0406	E	PRIMARY	100432|Coterie Tactics.1	Cannot be used if the vampires cannot attempt to block the action (eg. {Daring the Dawn}). [LSJ 20010714-2]
R0408	P	PRIMARY	100432|Coterie Tactics.3	The block attempt and subsequent combat still happen if the action lacks a suitable target because of the unlock (eg. {Ambush}). [LSJ 20090514]
R0471	E	PRIMARY	100518|Deflection.2	Declaring that one is not blocking is implicit in playing Deflection. [LSJ 20000507]
R0473	E	PRIMARY	100518|Deflection.4	Can be played when failing to block because of stealth: it is still declining to block. [ANK 20211003]
R0534	P	PRIMARY	100578|Draba.4	If another Methuselah is the target, he must declare whether he attempts or declines to block before Draba can be used ([chi]) or played ([CHI]). [ANK 20200607]
R0560	P	PRIMARY	100598|Eagle's Sight.1	[AUS] Only affects the rule restricting who gets to block an action. The vampire must still meet all other requirements to block. In particular, {Blood Bond}, {Day Operation}, {Seduction} and prior decision not to block are not circumvented. [RTR 19950413] [RTR 20020501]
R0561	P	PRIMARY	100598|Eagle's Sight.2	[AUS] Only applies to one block attempt. If the action later continues as if unblocked (eg.{Form of Mist}), another one is needed. [LSJ 20030227]
R0581	E	PRIMARY	100628|Eluding the Arms of Morpheus.1	Can be used by a vampire who is already attempting to block. [ANK 20181122-2]
R0582	E	PRIMARY	100628|Eluding the Arms of Morpheus.2	Cannot be used if the vampire cannot attempt to block the action (eg. {Daring the Dawn}). [LSJ 20010714-2]
R0614	E	PRIMARY	100666|Eternal Vigilance.1	Cannot be used if the vampire cannot attempt to block the action (eg. {Daring the Dawn}). [LSJ 20010714-2]
R0615	E	PRIMARY	100666|Eternal Vigilance.2	When used to block, does not ignore the normal prey, predator or target restrictions. [ANK 20180623]
R0616	E	PRIMARY	100666|Eternal Vigilance.3	The block attempt and subsequent combat still happen if the action lacks a suitable target because of the unlock (eg. {Ambush}). [LSJ 20090514]
R0627	P	PRIMARY	100680|Eyes of Argus.1	[AUS] The vampire need not attempt to block nor play further reaction cards: that is merely an option. [TOM 19951129]
R0631	E	PRIMARY	100687|Faceless Night.1	[OBF] A minion attempting to block before it is played cannot back out. [LSJ 20081202]
R0632	E	PRIMARY	100687|Faceless Night.2	[OBF] A minion that has attempted to block but failed before it was played is not affected. [ANK 20190509] [LSJ 20020101]
R0633	E	PRIMARY	100687|Faceless Night.3	[OBF] The aspirant blocker is locked at resolution. He can play {Deflection} before that, and even attempt to block again if it is deflected back. He can play {Guard Dogs} before the lock, not after. [ANK 20171017] [ANK 20230305]
R0637	E	PRIMARY	100694|Falcon's Eye.2	[SPI] Only affects the rule restricting who gets to block an action. The vampire must still meet all other requirements to block. In particular, {Blood Bond}, {Day Operation}, {Seduction} and prior decision not to block are not circumvented. [RTR 19950413] [LSJ 20020112] [RTR 20020501]
