R0049	P	PRIMARY	100055|Anarch Revolt.2	If a Methuselah controls no ready Anarch by the end of the unlock phase, they must burn 1 pool, even if they had a ready Anarch at some point during the unlock phase. [LSJ 20080106]
R0050	P	PRIMARY	100058|Anarch Troublemaker.1	Can lock a vampire that is already locked. [PIB 20121031]
R0109	P	PRIMARY	100127|Baleful Doll.1	The bearer (if he unlocks normally) unlocks at the beginning of the unlock phase, before this effect can be used. [PIB 20151009] [RBK unlock-phase]
R0117	P	PRIMARY	100131|Banishment.4	The vampire and all cards on them come back unlocked. This is not unlocking (ie. for {Anima Gathering}, {Vampiric Disease}) [LSJ 20060213] [LSJ 20060908]
R0231	E	PRIMARY	100235|Bond with the Mountain.2	[vis] [VIS] The unlock effect takes place before the end of combat. [RTR 19970630]
R0232	E	PRIMARY	100235|Bond with the Mountain.3	[vis] [VIS] The vampires still unlock if an effect continues the combat or begins a new combat. [RTR 20020501] [LSJ 20030717]
R0249	E	PRIMARY	100260|Brujah Debate.1	If more than one Brujah shares the highest capacity amount, the controller chooses which of them to lock during her master phase. [LSJ 19980224]
R0250	E	PRIMARY	100260|Brujah Debate.2	Can lock a locked Brujah. [LSJ 20010508]
R0254	E	secondary	100261|Brujah Frenzy.4	Must select a "ready, unlocked minion" to send the Brujah into combat with. It cannot be played if there are no such minions. [RTR 19951110]
R0295	E	secondary	100310|Cavalier.1	Cards and effects that can be played "after resolution" (and only them) can be played after the unlock effect. [ANK 20190113]
R0310	P	secondary	100322|Champion.1	[REACTION] Can be used only when reactions can be used (unlocked or with a wake effect). It does not count as playing a reaction card. [LSJ 20070403] [LSJ 20070413]
R0365	E	PRIMARY	100362|Cloak the Gathering.2	[OBF] Can be played by a locked vampire. [RTR 19941109] [LSJ 19980210]
R0410	E	PRIMARY	100434|Courier.1	Needs not be unlocked to let you look at a card. [LSJ 20001102]
R0413	P	PRIMARY	100435|Coven, The.1	Can be locked during damage resolution, but not while healing damage or preventing destruction (you cannot take 2, lock The Coven, then take the rest). [PIB 20121031]
R0425	E	secondary	100475|Cry Wolf.3	If you manage to unlock it during the unlock phase, it does not need to burn. [LSJ 20031014]
R0426	E	secondary	100476|Crypt's Sons.1	If used to cancel combat, the blocking minion is still locked. [LSJ 20080611] [ANK 20210131]
R0463	E	secondary	100513|Deed the Heart's Desire.1	[QUI] An opponent can play a reaction to wake as the card is played, before its effects apply. [ANK 20231028]
R0491	E	secondary	100528|Descent into Darkness.4	All cards on the vampire come back unlocked. [LSJ 20060908]
R0511	P	PRIMARY	100550|Disarming Presence.1	Locking is a side effect, not a cost. Locked vampires can still vote. [RTR 19941109]
R0512	P	secondary	100550|Disarming Presence.2	Vampires are locked when they cast their votes. [RTR 19970425]
R0513	P	secondary	100551|Discern.1	[REACTION] Can be used only when reactions can be used (unlocked or with a wake effect). It does not count as playing a reaction card. [LSJ 20070403] [LSJ 20070413]
R0525	E	secondary	100570|Domain Challenge.1	Locked minions are counted after the referendum is completed. [RTR 19941109]
R0529	P	secondary	100575|Donate.1	[REACTION] Can be used only when reactions can be used (unlocked or with a wake effect). It does not count as playing a reaction card. [LSJ 20070403] [LSJ 20070413]
R0546	E	secondary	100589|Drink the Blood of Ahriman.1	During the unlock phase, the controller chooses between burning 1 blood or the card. Reversal of previous rulings. [ANK 20220503]
R0562	E	PRIMARY	100601|Earth Meld.1	[PRO] The vampire still unlocks if an effect continues the combat or begins a new combat. [RTR 20020501]
R0565	P	secondary	100607|Eccentric Billionaire.1	The "lock to reduce the cost" effect can be used when the action is announced or when the cost is paid. [LSJ 20090705] [ANK 20170605]
R0568	E	PRIMARY	100608|Echo of Harmonies.2	[mel] [MEL] Can be played by a locked vampire. [LSJ 19980210]
R0623	E	secondary	100673|Exile.1	[PRE] You may lock Orun cards the vampire has even if they're not Laibon. [ANK 20221208]
R0633	E	secondary	100687|Faceless Night.3	[OBF] The aspirant blocker is locked at resolution. He can play {Deflection} before that, and even attempt to block again if it is deflected back. He can play {Guard Dogs} before the lock, not after. [ANK 20171017] [ANK 20230305]
R0650	E	PRIMARY	100699|Familial Bond.2	A locked vampire cannot use the "lock to fight" effect, even if he uses a wake effect. [PIB 20121107]
R0657	E	PRIMARY	100706|Fata Amria.2	The target can burn it at unlock even if they're already unlocked, but cannot burn it if they do not unlock as normal (eg. {Sensory Deprivation}). [LSJ 20010814-3] [LSJ 20020109]
R0682	E	secondary	100745|Flash Grenade.1	If the opponent dodges, the "is locked and does not unlock as normal" effect do not apply, but it still burns. [RTR 20041202] [LSJ 20060808]
R0683	E	secondary	100745|Flash Grenade.2	If the combat continues or a new combat begins, the "is locked and does not unlock as normal" effect do not apply, but it still burns. [RTR 20020501] [LSJ 20040602],
R0684	E	PRIMARY	100745|Flash Grenade.3	If the opponent unlocks before combat ends (eg. {Majesty}), the Grenade locks them again after it ends. [LSJ 20040601]
R0706	E	secondary	100759|Force of Will.3	{Mask of a Thousand Faces} cannot be used to take over, since it requires an unlocked vampire and the action requires a locked one. [LSJ 20020927]
R0766	E	secondary	100823|Gianna di Canneto.3	She can lock to use her ability the turn she is recruited. [ANK 20180517]
R0773	E	secondary	100832|Giulia Giovanni Abruzzina.2	She can lock to use her ability the turn she is recruited. [ANK 20180517]
R0777	E	PRIMARY	100839|Glutton.1	Can be used to unlock a ready Ishtarri with no blood. [LSJ 19970707]
R0812	P	secondary	100864|Guard Duty.3	If used to unlock, the block attempt and subsequent combat still happen if the action lacks a suitable target because of the unlock (eg. {Ambush}). [LSJ 20090514]
R0825	P	secondary	100887|Hard Case.1	The block needs to be successful, so the blocking minion is locked. [ANK 20190708]
R0836	P	secondary	100908|Heidelberg Castle, Germany.1	May not be locked "in response" to an effect: all effects are instantaneous except for actions and certain combat effects. [LSJ 20010110] [LSJ 20050111]
R0842	P	PRIMARY	100909|Helicopter.1	If directly put (and not equipped) on the vampire, it is not locked (eg. using {Alastor}). [LSJ 20090415] [LSJ 20100119]
R0843	P	PRIMARY	100909|Helicopter.2	It comes locked if it is equipped, even in an non-standard fashion (eg. {Magic of the Smith}). [LSJ 20100119]
R0866	P	secondary	100920|Hide the Heart.5	[VAL] To reduce a bleed against another Methuselah, you need to be unlocked. [RBK wording-templates] [ANK 20230817]
R0940	E	PRIMARY	100998|Internal Recursion.2	[pre] The blocking vampire do not unlock if the vampire uses another effect to end combat as a strike. [RTR 20020501]
R1042	E	secondary	101110|Line, The.1	Can be locked to reduce the cost at any point before resolution, from when the action is announced to just before the cost is paid. [ANK 20170605] [ANK 20230620]
R1057	E	secondary	101128|Loving Agony.3	[val] [VAL] If the combat continues or a new combat begins, no damage is done. The vampire can still burn 1 blood to unlock. [RTR 20020501]
