R0057	E	secondary	100060|Anathema.7	It is controlled by the controller of the minion it's on - it is not removed when another Methuselah is ousted. [PIB 20121028]
R0144	P	PRIMARY	100156|Betrayer.4	If the vampire chosen for Betrayer is burned, so is Betrayer. If the vampire chosen for Betrayer becomes contested, Betrayer is nullified until the contest is resolved, at which time the Betrayer is reactivated. If a player takes control of the vampire that is the target of the betrayer, that player takes the pool loss. [RTR 19941109]
R0613	E	secondary	100665|Eternal Mask, The.4	If The Eternal Mask is burned by something else than its own effect (including when the vampire it is on is burned), the vampire that has been brought back is unaffected. [LSJ 20071206] [LSJ 20090725]
R0783	P	PRIMARY	100844|Goth Band.1	The counter moved to your master card by Goth Band is transformed into the type of counter normally used by the target master card. [RTR 19970306]
R0957	E	secondary	101020|Jar of Skin Eaters.4	{Ghoul Retainer} is not the bearer so he can use the Jar even if it has no counter on it. [ANK 20171003]
R1142	E	PRIMARY	101200|Memory's Fading Glimpse.1	Any cards on the target minion are burned. [SFC 19960919]
R1175	E	secondary	101232|Mokolé Blood.1	If there is another copy in play, the cards are put on it before it enters contest. [ANK 20221028] [LSJ 20090428-1]
R1419	E	PRIMARY	101554|Raw Recruit.2	Blood, equipments and other cards on the initial target are burned. [LSJ 20100302-2]
R1481	P	secondary	101634|Riddle Phantastique.1	If put into play with no counters, it burns immediately. [LSJ 20070307]
R1483	E	PRIMARY	101635|Righteous Aura.1	The card is burned before the vampire leaves the ready region (eg. it is burned if {Banishment} is used on the vampire it is on) [ANK 20180511-1]
R1558	P	secondary	101707|Secret Horde.1	If put into play with no counters (X=0), it burns immediately. [LSJ 20070308]
R1605	E	secondary	101737|Shadow Court Satyr.4	If the card combat card is moved, the Satyr cannot use it as if played from your hand anymore, even if it was moved on him (eg. {Weighted Walking Stick}) [LSJ 20010716]
R1607	E	PRIMARY	101737|Shadow Court Satyr.6	The card put on him is not into play. [ANK 20190629]
R1628	E	secondary	101767|Shilmulo Tarot.2	If there is another copy in play, the cards are put on it before it enters contest. [ANK 20221028] [LSJ 20090428-1]
R1737	P	secondary	101877|Storage Annex.1	If it is stolen, the card on it goes with it and the new controller will be able to take it in hand. The card is returned to the owner's ash heap or library if it would be moved to an ash heap or library. [LSJ 20001031] [PIB 20121220]
R1739	E	PRIMARY	101877|Storage Annex.3	The card on it goes to the controller's hand, regardless of where the new card comes from (eg. {Agaitas, The Scholar of Antiquities} face-up cards). [PIB 20150224]
R2169	P	secondary	200242|Capuchin, The.1	If he burns, he looses all cards and counters on him, all cards and effects lose track of him and he is considered a new vampire for all game purposes (eg. {The Rack} does not target him anymore). [ANK 20200417]
R2184	P	PRIMARY	200357|Dominique.1	If a location costs X blood, it would take X vandal counters to burn it. [LSJ 20001118]
R2452	P	secondary	201352|Tegyrius, Vizier.1	Allegiance counters continue to function even if Tegyrius leaves play. [LSJ 20010616] [LSJ 20030522-1]
R2563	P	PRIMARY	G00028|Cards holding cards.1	If it leaves play, the card on it is burned. [LSJ 20021128]
