R0030	P	PRIMARY	100029|Aid from Bats.1	[ANI] The press can only be used during the current round. [TOM 19960521]
R0041	P	PRIMARY	100047|Amria.1	The press can only be used during the current round. [TOM 19960521]
R0106	P	PRIMARY	100123|Backflip.1	The press can only be used during the current round. [TOM 19960521]
R0108	P	PRIMARY	100125|Backstep.1	The press can only be used during the current round. [TOM 19960521]
R0215	P	PRIMARY	100219|Bloodform.1	[VIC] The press can only be used during the current round. [TOM 19960521]
R0230	P	PRIMARY	100235|Bond with the Mountain.1	[tha] The press can only be used during the current round. [TOM 19960521]
R0304	P	PRIMARY	100321|Chameleon's Colors.1	[spi] The optional press can only be used during the current round. [TOM 19960521]
R0370	P	PRIMARY	100376|Cold Aura.2	[NEC] The press can only be used during the current round. [TOM 19960521]
R0371	P	PRIMARY	100377|Collapse the Arches.1	[tha] The press can only be used during the current round. [TOM 19960521]
R0403	E	PRIMARY	100423|Coordinate Attacks.1	Must be played after the presses are handled and can be played if the round ends prematurely. [RTR 20030519]
R0499	P	PRIMARY	100538|Devil-Channel: Feet.1	The press can only be used during the current round. [TOM 19960521]
R0508	P	PRIMARY	100549|Disarm.1	Must be played after the presses are handled and can be played if the round ends prematurely. [RTR 20030519]
R0519	P	PRIMARY	100558|Dissolution.1	[PRO] The press can only be used during the current round. [TOM 19960521]
R0541	E	secondary	100585|Drawing Out the Beast.1	[ANI] The additional damage done during the press step is environmental. [RTR 19970630]
R0556	P	PRIMARY	100596|Dust to Dust.1	The press and maneuver can only be used during the current round. [TOM 19960521]
R0789	P	PRIMARY	100850|Grasp of the Python.1	The press can only be used during the current round. [TOM 19960521]
R0857	P	PRIMARY	100918|Hidden Strength.4	[FOR] The press can only be used during the current round. [TOM 19960521]
R0901	P	PRIMARY	100959|Immortal Grapple.3	The press can only be used during the current round. [TOM 19960521]
R0916	P	PRIMARY	100973|Indomitability.1	[FOR] The press can only be used during the current round. [TOM 19960521]
R0919	E	secondary	100977|Infection.1	[THA] Must be played after the presses are handled and can be played if the round ends prematurely. [RTR 20030519]
R0961	P	PRIMARY	101023|Jones, The.1	[ser] The press can only be used during the current round. [TOM 19960521]
R0999	P	PRIMARY	101066|Kraken's Kiss.3	[VIC] The press can only be used during the current round. [TOM 19960521]
R1001	P	PRIMARY	101071|Lam Into.2	[vic] The press can only be used during the current round. [TOM 19960521]
R1127	E	PRIMARY	101180|Masochism.1	[FOR] The additional counter is added after the presses are handled. It is added if the round ends prematurely and conditions are met. [RTR 20030519]
R1128	P	PRIMARY	101181|Masque of Judas.1	[aus][obf] The press can only be used during the current round. [TOM 19960521]
R1149	E	PRIMARY	101209|Mighty Grapple.2	[POT] The optional press can only be used during the current round. [TOM 19960521]
R1272	E	PRIMARY	101333|Ossian.2	The life is gained after the presses are handled. It is gained if the round ends prematurely. [RTR 20030519]
R1310	P	PRIMARY	101395|Personal Scourge.3	[DEM] The press can only be used during the current round. [TOM 19960521]
R1335	P	PRIMARY	101426|Pounce.3	The press can only be used during the current round. [TOM 19960521]
R1382	P	secondary	101507|Psyche!.4	[CEL] Is played during combat, when combat is about to end. It must be played after the presses are handled and can be played if the round ends prematurely. [RTR 20030519], [PIB 20111202]
R1392	P	PRIMARY	101515|Pulled Fangs.2	Must be played after the presses are handled and can be played if the round ends prematurely. [RTR 20030519]
R1455	P	PRIMARY	101595|Relentless Reaper.4	[THN] Must be played after presses, can be played if the round ends prematurely and can be played before or after effects that are played "at then of the round" (eg. {Taste of Vitae}). [LSJ 20021113] [RTR 20030519] [ANK 20180910-1]
R1467	P	PRIMARY	101610|Resist Earth's Grasp.1	[cel] [COMBAT] If used to maneuver, the optional press can only be used during the current round. [TOM 19960521]
R1475	P	PRIMARY	101626|Revelation of Wrath.1	Must be played after the presses are handled and can be played if the round ends prematurely. [RTR 20030519]
R1484	P	PRIMARY	101636|Rigor Mortis.1	[thn], [THN] The press can only be used during the current round. [TOM 19960521]
R1486	P	secondary	101636|Rigor Mortis.3	[THN] Canceling a maneuver that provides a press does cancel the press. [ANK 20230114]
R1614	P	PRIMARY	101741|Shadow of the Wolf.2	[PRO] The press can only be used during the current round. [TOM 19960521]
R1616	P	PRIMARY	101745|Shadow Strike.1	[OBT] The press can only be used during the current round. [TOM 19960521]
R1630	P	PRIMARY	101770|Shotgun Ritual.1	[THA] The press can only be used during the current round. [TOM 19960521]
R1631	P	secondary	101771|Shoulder Drop.1	Is played and inflicts damage after the strikes have been resolved and inflicted damage, before any other pair of strikes and before the press step. [ANK 20171226]
R1728	P	PRIMARY	101861|Starvation of Marena.1	The press can only be used during the current round. [TOM 19960521]
R1731	P	PRIMARY	101869|Steely Tenacity.2	[ani] [COMBAT] The press can only be used during the current round. [TOM 19960521]
R1743	E	secondary	101882|Street Cred.1	Must be played after the presses are handled and can be played if the round ends prematurely. [RTR 20030519]
R1791	P	secondary	101931|Talbot's Chainsaw.1	The press is mandatory. [LSJ 19980823]
