R0059	P	PRIMARY	100064|Ancient Influence.1	Applies a pool gain then a pool loss. {Poison Pill} register a 5 pool loss in all cases, a Methuselah cannot withdraw even if the total was positive. [ANK 20180813]
R0149	E	secondary	100160|Bima.3	If it uses its last life to pay for an action, the action still resolves fully. If that leads to an oust, the oust is resolved before resolving effects triggered by the fact that the Bima burns. [LSJ 20080512]
R0160	E	secondary	100172|Black Throne, The.2	The contract effect can be used if a minion with a contract leaves the ready region because his controller is ousted. [ANK 20180129-2]
R0347	P	secondary	100335|Charnas the Imp.3	Is not burn if the controller of the vampire it is on id ousted: it is removed from the game. [ANK 20180408]
R0434	P	PRIMARY	100483|Curse of Nitocris.1	Only moves when a Methuselah gets the Edge who does not already have the Edge. [LSJ 19971006]
R0506	P	PRIMARY	100547|Dirty Little Secrets.1	If the Methuselah you are bleeding does not burn any pool due to another effect, then she does not burn any cards from her library either. [LSJ 19970224]
R0598	E	secondary	100650|Enticement.2	If the edge is lost during the action (eg. {High Priest Angra Mainyu}), the prey takes no damage but you still cannot bleed anymore this turn. [LSJ 20100527]
R0617	P	secondary	100667|Eternals of Sirius, The.1	Pay the cost at the same time you gain pool from it, you do not get ousted in between (ie. can be played when at 4 pool). [LSJ 20020620] [LSJ 20080612]
R0618	E	secondary	100667|Eternals of Sirius, The.2	You must be able to pay the cost to play it (ie. cannot be played when at 3 pool). [ANK 20210714-2]
R0665	E	secondary	100722|Ferraille.1	Do not vote if the cost ousts you. [LSJ 20081105]
R0846	P	PRIMARY	100912|Herald of Topheth.2	If it uses its last life to pay for an action, the action still resolves fully. If that leads to an oust, the oust is resolved before resolving effects triggered by the fact that the Herald burns. [LSJ 20080512]
R1005	P	PRIMARY	101074|Last Stand.1	When an oust occurs, effects (eg. {Perfectionist}) and Action Modifiers (eg. {Freak Drive}) can be played after action resolution, before it ends and the new turn begins. [LSJ 20090731]
R1006	P	PRIMARY	101074|Last Stand.2	When an oust occurs, the current minion phase ends (eg. {Tupdog} burns). [LSJ 20090731]
R1007	P	PRIMARY	101074|Last Stand.3	When an oust occurs, there is no discard phase: the new turns begins immediately (eg. {The Unmasking} is not replaced). [LSJ 20090731]
R1012	P	secondary	101075|Lay Low.5	If the vampire is permanently controlled by a Methuselah other than his owner, it goes to that Methuselah uncontrolled region and is still controlled by him. It is removed from the game if that Methuselah is ousted and kept in game if his owner is ousted. [ANK 20200408-2] [ANK 20210630]
R1037	E	PRIMARY	101103|Life Boon.1	If a player is saved more than once by Life Boon, the various Boons reserve a series of victory points, rather than competing with each other for a single victory point. [RTR 19951017]
R1038	E	PRIMARY	101103|Life Boon.2	If a player has gone to negative pool, or has to pay more than he has, the Life Boon player must give her enough pool to compensate for that. [RTR 19970630] [ANK 20230817-2]
R1039	E	PRIMARY	101103|Life Boon.3	If the target receives half of a victory point, then the Methuselah who played the Boon receives that half. The Boon is not burned until a total of one victory point has been awarded. [RTR 19991206]
R1040	E	PRIMARY	101103|Life Boon.4	If the effect ousting the target simultaneously ousts the target's prey (eg. {Kine Resources Contested}), the victory point goes to the Mathusalah who played Life Boon and the target gets 6 pool. [LSJ 20021029]
