R0009	E	PRIMARY	100005|Abandoning the Flesh.2	Will not trigger the {Soul Gem of Etrius} since the vampire is removed from the game instead of being burned. [LSJ 20021010]
R0017	P	PRIMARY	100011|Absimiliard's Army.3	A burned ghoul is removed from the game but is still burned first, triggering cards such as {Tension in the Ranks}. [LSJ 20090920]
R0105	P	secondary	100121|Baal's Bloody Talons.1	The weapon does not burn if it is temporarily out of play (eg. {Kerrie}, {Dagger}). [LSJ 20100211-2]
R0127	E	PRIMARY	100142|Bauble.1	If it is burned by another mean than its effect, the weapon is not burned. [LSJ 20090113-1]
R0159	E	secondary	100172|Black Throne, The.1	The contract effect can be used even if the target is burned or if the contract is burned when the target leaves the ready region (eg. {Priority Contract}). [PIB 20150512]
R0229	E	secondary	100233|Bomb.4	When used as a strike, it does not burn if combat ends before it resolves (eg. if the opponent uses a "strike: combat ends"). [LSJ 19981006] [LSJ 20001127-2] [LSJ 20010806-1]
R0347	P	PRIMARY	100335|Charnas the Imp.3	Is not burn if the controller of the vampire it is on id ousted: it is removed from the game. [ANK 20180408]
R0611	E	secondary	100665|Eternal Mask, The.2	You still cannot burn it if the vampire that was brought back was burned and later returned to play. [LSJ 20040726] [ANK 20191031]
R0792	P	PRIMARY	100851|Grasp the Ghostly.1	If the equipment is burned before it runs out of pathos counters, it goes to its owner's ash heap and is not removed from the game. [LSJ 20060209]
R0889	E	PRIMARY	100954|Illusions of the Kindred.6	If the illusionary vampire is burned in combat (aggravated damage or blood hunt referendum after an {Amaranth}), they go to the ash heap and cannot be removed from the game. [PIB 20110810]
R0968	P	secondary	101035|Kaymakli Fragment.2	Coutinuous effects stop tracking cards shuffled back into the crypt. Any previous effect affecting one of the crypt card is voided. [LSJ 20071014]
R1129	E	secondary	101183|Masquerade Endangered.1	Multiple copies may be played by different Methuselahs after a single action, but all would be burned during the vampire's next unlock phase. [TOM 19950921]
R1374	E	secondary	101503|Provision of the Silsila.1	Can be used even if the target is burned of if the contract is burned when the target leaves the ready region (eg. {Priority Contract}). [PIB 20150512]
R1399	E	secondary	101525|Putrefaction.2	[thn] [THN] It can still be burned if the vampire is already prevented from unlocking as normal by another effect. [RTR 20070707]
R1471	E	PRIMARY	101617|Resurrection.1	Can only resurrect allies or retainers burned from play. Discards and blocked actions do not qualify. [LSJ 20011216-1]
R1481	P	PRIMARY	101634|Riddle Phantastique.1	If put into play with no counters, it burns immediately. [LSJ 20070307]
R1528	P	PRIMARY	101672|Sacrificial Lamb.2	If the target does not burn (eg. {Byzar}'s ability) then no blood is gained and no equipment transferred. [LSJ 20100423]
R1558	P	PRIMARY	101707|Secret Horde.1	If put into play with no counters (X=0), it burns immediately. [LSJ 20070308]
R1581	E	PRIMARY	101731|Set's Curse.1	Can be used on a target that cannot be burned (eg. {Ilomba}), but then it is not put into play. [ANK 20190422]
R1582	E	PRIMARY	101731|Set's Curse.2	Can be used on a target that is shuffled in library after it is burned (eg. {Kherebutu}), both effects are applied normally. [ANK 20200813]
R1682	E	PRIMARY	101832|Soul Gem of Etrius.2	Does not trigger if the bearer is removed from the game (eg. {Golconda: Inner Peace}) [LSJ 20000113]
R1683	E	PRIMARY	101832|Soul Gem of Etrius.3	Functions even if the bearer (now burned) was prohibited from using equipments (eg. because of {Drawing Out the Beast}). [LSJ 20010729]
R1764	E	PRIMARY	101898|Summon Soul.1	[NEC] Is removed from play as part of the resolution, it cannot be retrieved by {Shroudsight}. [ANK 20170331]
R1818	E	secondary	101945|Taste of Vitae.4	Can be played if the opponent was burned. [LSJ 20031201-2]
R2030	P	PRIMARY	102180|Wider View.1	Cards removed from the game are public. [LSJ 20080314]
R2184	P	secondary	200357|Dominique.1	If a location costs X blood, it would take X vandal counters to burn it. [LSJ 20001118]
R2404	P	secondary	201148|Rachel Brandywine.1	When using her ability, make all discards and redraws first, then shuffle the discards back into the library. [RTR 20030519]
R2537	P	PRIMARY	G00002|From ash heap to deck.1	Crypt cards cannot be put in the library and library cards cannot be put in the crypt. [LSJ 20041201]
R2591	P	PRIMARY	G00056|Shuffle when burned.1	If burned and shuffled into the library, other effects that apply when it is burned still apply (eg. {Set's Curse} puts an ally into play). [ANK 20200813]
R2592	P	PRIMARY	G00056|Shuffle when burned.2	Is not shuffled into the library when it is discarded. [LSJ 20010710]
