R0061	E	secondary	100066|Anesthetic Touch.2	A dodge won't prevent combat from ending after strike resolution. [LSJ 20011210-2]
R0177	E	PRIMARY	100190|Blissful Agony.3	[VAL] If dodged, there is no new combat. [LSJ 20051020]
R0192	E	PRIMARY	100201|Blood Fury.3	If the opponent dodges this strike, his weapons are unaffected and do damage this round. [LSJ 20040928]
R0203	E	PRIMARY	100208|Blood Rage.2	If the opponent dodges this strike, his weapons are unaffected and do damage this round. [LSJ 20040928]
R0236	E	PRIMARY	100238|Bonecraft.1	The rest of the effect applies if the damage is prevented, it does not if it is dodged. [LSJ 19990106-2]
R0290	E	PRIMARY	100307|Catatonic Fear.4	[PRE] If the strike is dodged, no damage is done. [LSJ 19980526] [RTR 20041202] [LSJ 20070124]
R0372	P	PRIMARY	100377|Collapse the Arches.2	[vis], [VIS] Does not prevent the opponent from dodging, the dodge just has no effect. [LSJ 20030902-2] [LSJ 20060808-1]
R0394	P	PRIMARY	100412|Conscripted Statue.2	[vis] Damage is inflicted even against a dodge. A "strike: combat ends" ends combat before damage is applied, as will a combatant going to torpor during first strike. [RTR 19941109] [TOM 19951216] [PIB 20140324] [ANK 20200422]
R0402	P	secondary	100418|Contagion.1	[DAI] Stealing the minion is part of the strike resolution, it does not happen if the strike is not selected and it can be dodged. [ANK 20200909] [LSJ 20040130]
R0451	P	PRIMARY	100496|Darkling Trickery.1	[MYT] Damage is inflicted even against a dodge. A "strike: combat ends" ends combat before damage is applied, as will a combatant going to torpor during first strike. [RTR 19941109] [TOM 19951216] [PIB 20140324] [ANK 20200422]
R0558	E	secondary	100597|Dust Up.2	[cel] The additional strike is not optional: you cannot play it for the dodge only if you already played it for a (limited) additional strike this round. [ANK 20220204]
R0559	P	PRIMARY	100597|Dust Up.3	[ani] Does not prevent the opponent from dodging, the dodge just has no effect. [LSJ 20030902-2] [LSJ 20060808-1]
R0564	P	PRIMARY	100604|Earthshock.2	Does not prevent the opponent from dodging, the dodge just has no effect. [LSJ 20030902-2] [LSJ 20060808-1]
R0658	E	PRIMARY	100706|Fata Amria.3	Does not prevent the opponent from dodging, the dodge just has no effect. [LSJ 20030902-2] [LSJ 20060808-1]
R0682	E	PRIMARY	100745|Flash Grenade.1	If the opponent dodges, the "is locked and does not unlock as normal" effect do not apply, but it still burns. [RTR 20041202] [LSJ 20060808]
R0690	P	PRIMARY	100750|Fleshcraft.2	The rest of the effect applies if the damage is prevented, it does not if it is dodged. [LSJ 19990106-2]
R0751	E	PRIMARY	100810|Garrote.1	The ability to burn an opponent going to torpor is not part of the strike. It can be used if the opponent dodges the strike but is still going to torpor. [ANK 20210612] [LSJ 20020416-2]
R1058	E	PRIMARY	101128|Loving Agony.4	[val] [VAL] If the strike is dodged, no damage is done. [LSJ 19980526] [RTR 20041202] [PIB 20130319]
R1193	E	PRIMARY	101244|Morphean Blow.2	[val] If the strike is dodged, the card is not put on the opposing minion. [RTR 20041202]
R1218	E	PRIMARY	101268|Necrosis.2	[THN] If the strike is dodged, environmental damage is not applied. [ANK 20200517]
R1277	E	PRIMARY	101334|Oubliette.2	[OBT] If the strike is dodged, no blood is burned. [LSJ 19980526] [RTR 20041202]
R1308	E	PRIMARY	101395|Personal Scourge.1	If the opponent dodges this strike, his weapons are unaffected and do damage this round. [LSJ 20040928]
R1368	E	PRIMARY	101493|Projectile.3	Does not prevent the opponent from dodging, the dodge just has no effect. [LSJ 20030902-2] [LSJ 20060808-1]
R1490	E	PRIMARY	101637|Riposte.3	[cel] [CEL] If the strike is dodged, no damage is done. [LSJ 19980526] [RTR 20041202]
R1507	P	PRIMARY	101654|Rötschreck.5	Can be played and is effective even if the opponent has announced a Strike: Dodge or Strike: Combat Ends. [LSJ 20011005] [ANK 20211102]
R1515	E	PRIMARY	101655|Rowan Ring.3	If the opponent dodges or ends combat, they avoid the effect and the ring stays. [LSJ 19980219] [ANK 20220923]'
R1545	E	PRIMARY	101693|Scorpion Sting.2	[ANI] Does not prevent the opponent from dodging, the dodge just has no effect. [LSJ 20030902-2] [LSJ 20060808-1]
R1576	E	PRIMARY	101727|Serpent's Numbing Kiss.3	[PRE][SER] If the strike is dodged, the card is not put on the opposing minion and he is not locked. [RTR 20041202]
R1612	E	PRIMARY	101738|Shadow Feint.1	[CEL][OBF] Does not prevent the opponent from dodging, the dodge just has no effect. [LSJ 20030902-2] [LSJ 20060808-1]
R1676	E	PRIMARY	101829|Soul Burn.1	If the opponent dodges this strike, his weapons are unaffected and do damage this round. [LSJ 20040928]
R1750	E	secondary	101889|Stutter-Step.1	It is both a hand strike and a dodge. It cannot be used if only hand strikes or only dodges are allowed. [LSJ 20010919]
R1751	E	PRIMARY	101889|Stutter-Step.2	The dodge part protects from the opponent's strike (even if done with First Strike), the hand strike part inflicts damage during the normal strike resolution. [ANK 20180913-1]
R1860	P	PRIMARY	101976|Thoughts Betrayed.2	[dom] Damage is inflicted even against a dodge. A "strike: combat ends" ends combat before damage is applied, as will a combatant going to torpor during first strike. [RTR 19941109] [TOM 19951216] [PIB 20140324] [ANK 20200422]
R1971	E	PRIMARY	102106|Vengeance of Samiel.2	[val], [VAL] Does not prevent the opponent from dodging, the dodge just has no effect. [LSJ 20030902-2] [LSJ 20060808-1]
R2073	E	PRIMARY	102238|Enhanced Coagulant.1	The card stays there if the strike is dodged [ANK 20220923]
R2552	P	secondary	G00017|Environmental damage.1	Damage is inflicted even against a dodge. A "strike: combat ends" ends combat before damage is applied, as will a combattant going to torpor during first strike. [RTR 19941109] [TOM 19951216] [PIB 20140324] [ANK 20200422]
