R0129	P	PRIMARY	100142|Bauble.3	Still cannot be burned if the target equipment was burned and somehow returned to play. [LSJ 20040726] [ANK 20191031]
R0159	E	PRIMARY	100172|Black Throne, The.1	The contract effect can be used even if the target is burned or if the contract is burned when the target leaves the ready region (eg. {Priority Contract}). [PIB 20150512]
R0160	E	PRIMARY	100172|Black Throne, The.2	The contract effect can be used if a minion with a contract leaves the ready region because his controller is ousted. [ANK 20180129-2]
R0302	P	secondary	100320|Chameleon.1	Cannot be used on a vampire who merged last turn: merging is not entering play. [PIB 20150728]
R0377	P	PRIMARY	100388|Compel the Spirit.2	The ally or retainer retrieved is considered a new ally or retainer for all game purposes. In particular, he is not bound to not repeat an action his previous incarnation has already performed this turn. [LSJ 20010627]
R0488	P	secondary	100528|Descent into Darkness.1	Breaks any temporary control effects, so the vampire is given, face down and out of play, to his current permanent controller, with the Descent into Darkness card which, as a minion card, is then controlled by that permanent controller. [LSJ 20040526]
R0489	E	secondary	100528|Descent into Darkness.2	Damage inflicted after the action resolution (eg. {Daring the Dawn}) are not applied. [LSJ 20040616]
R0490	E	secondary	100528|Descent into Darkness.3	If played by an ally, the ally can never come back. [LSJ 20060124]
R0491	E	PRIMARY	100528|Descent into Darkness.4	All cards on the vampire come back unlocked. [LSJ 20060908]
R0492	P	PRIMARY	100528|Descent into Darkness.5	The vampire will remember all effects that had been applied to him, just as contested vampires do. This includes gained or lost titles. [RTR 20000501] [LSJ 20060908]
R0493	E	PRIMARY	100528|Descent into Darkness.6	Cards and effects targeting the vampire (eg. {The Rack}) will resume if and when the vampire comes back into play. [TOM 19960211] [LSJ 20010809-2] [LSJ 20010809-3] [LSJ 20060908]
R0494	E	secondary	100528|Descent into Darkness.7	If any card on the vampire was contested, it goes out of the contest until the vampire comes back. [LSJ 20080816]
R1008	E	PRIMARY	101075|Lay Low.1	The anarch can return to play when it again has blood >= capacity on it at the end of its Methuselah's influence phase. [TOM 19951209] [ANK 20210630]
R1009	P	PRIMARY	101075|Lay Low.2	The anarch will remember all effects that had been applied to him, just as contested vampires do. This includes gained or lost titles. [RTR 20000501] [ANK 20210630]
R1010	P	secondary	101075|Lay Low.3	"for the rest of the game" effects pointing at the anarch from other sources will resume if and when the vampire comes back into play. [TOM 19960210] [ANK 20210630]
R1033	E	secondary	101091|Legendary Vampire.1	Cannot be used on a vampire who merged last turn: merging is not entering play. [LSJ 20030519-2]
R1131	E	secondary	101184|Masquerade Enforcement.1	Does not affect merging (base with advanced vampire cards). [LSJ 20030527]
R1135	E	secondary	101192|Meddling of Semsith, The.2	Is removed from play and its effect cancelled if the Methuselah who played it is ousted. [LSJ 20021008]
R1155	E	secondary	101215|Mind Rape.3	[DOM] Is removed if its controller (the Methuselah who played it) is ousted (rulings before 2008-11-19 have been reversed). [ANK 20181110]
R1248	E	secondary	101305|NRA PAC.1	Does not affect equip actions performed prior to its arrival in play. [LSJ 20061218]
R1329	P	PRIMARY	101423|Possession.1	Any continuous effect having been applied to the vampire before is lost when they go in the ash heap. [LSJ 20040726]
R1365	E	secondary	101487|Priority Contract.1	Can be burned to get 3 pool when a minion leaves the ready region because his controller is ousted. [ANK 20180129-2]
R1374	E	PRIMARY	101503|Provision of the Silsila.1	Can be used even if the target is burned of if the contract is burned when the target leaves the ready region (eg. {Priority Contract}). [PIB 20150512]
R1407	E	secondary	101536|Rack, The.3	Can provide blood if the target is in torpor, not if it is not controlled (eg. after a {Banishment}). [PIB 20150522] [LSJ 20010623]
R1408	P	PRIMARY	101536|Rack, The.4	Tracks the target if it leaves the game by contesting or {Banishment}: if the target gets back into play, The Rack gives it blood again. [LSJ 20010809-2] [LSJ 20010809-3]
R1852	P	secondary	101969|Thicker than Blood.1	The vampire coming out of uncontrolled keeps the cards and blood he has, if any. [LSJ 20100206-2]
R2098	E	secondary	200019|Agaitas, The Scholar of Antiquities.2	If Agaitas is burned while cards owned by your prey are still face-up in front of you, you can still play and discard them as normal, but you cannot draw in your prey's library until you control Agaitas anew. [LSJ 20100304]
R2379	E	PRIMARY	201095|Parmenides.1	He comes back as the unlock phase begins and unlocks as normal. [LSJ 20010622]
R2381	P	secondary	201095|Parmenides.3	If the owner is ousted before Parmenides comes back, the predator keeps control of him indefinitely. [LSJ 20021111]
R2435	E	secondary	201306|Sonja Blue.3	When contesting her, the new copy provides 4 pool, then the old copy is removed from the game (for leaving play due to contest). The new copy remains face down, out-of-play, ready to be turned face up during her next unlock phase. [LSJ 20070829-2]
R2452	P	secondary	201352|Tegyrius, Vizier.1	Allegiance counters continue to function even if Tegyrius leaves play. [LSJ 20010616] [LSJ 20030522-1]
R2543	P	secondary	G00008|Permanent not replaced.1	Is not replaced until the condition is met, even if it is burned. [LSJ 20080805]
