R0116	P	secondary	100131|Banishment.3	A banished vampire will remember all effects applied to them if they are influenced back. This includes gained or lost titles and continuous effects (eg. {The Rack}). [LSJ 20010809-3] [LSJ 20010809-2] [TOM 19960210] [RTR 20000501]
R0214	E	PRIMARY	100218|Bloodbath.1	The target does not get an extra vote if it already has or subsequently gains a title. If the target loses his title, then he again gets his extra vote. [LSJ 19970224]
R0355	P	PRIMARY	100353|Clan Impersonation.4	If the vampire changes clan to a clan inappropriate for his title, he loses its benefit until his clan is appropriate. He immediately yields the title if it is contested or he receives a new one. [RTR 20201130] [LSJ 20060904]
R0367	P	PRIMARY	100366|Club Illusion.1	Does not make the action an action "requiring an Anarch". [ANK 20220317]
R0419	P	PRIMARY	100446|CrimethInc..2	An action requiring a Baron (eg. {Open War}) is an action requiring an Anarch. [LSJ 20080603] [LSJ 20050128]
R0484	P	PRIMARY	100527|Derange.4	If the target changes clan to a clan inappropriate for his title, he loses its benefit until his clan is appropriate. He immediately yields the title if it is contested or he receives a new one. [RTR 20201130] [LSJ 20060904]
R0492	P	secondary	100528|Descent into Darkness.5	The vampire will remember all effects that had been applied to him, just as contested vampires do. This includes gained or lost titles. [RTR 20000501] [LSJ 20060908]
R0641	P	PRIMARY	100695|Fall of the Camarilla.3	Vampires with a Camarilla title lose the benefit from it until they becomre Camarilla again. They immediately yield the title if it is contested or if they receives a new one. [LSJ 20060904]
R0645	P	PRIMARY	100696|Fall of the Sabbat.3	Vampires with a Sabbat title lose the benefit from it until they becomre Sabbat again. They immediately yield the title if it is contested or if they receives a new one. [LSJ 20060904]
R0669	P	PRIMARY	100725|Field Training.2	If the target changes sect to a sect inappropriate for his title, he loses its benefit until his sect is appropriate. He immediately yields the title if it is contested or he receives a new one. [LSJ 20060904]
R0742	P	PRIMARY	100798|Galaric's Legacy.2	If the target changes sect to a sect inappropriate for his title, he loses its benefit until his sect is appropriate. He immediately yields the title if it is contested or he receives a new one. [LSJ 20060904]
R0750	P	PRIMARY	100809|Garibaldi-Meucci Museum.2	A card requiring a Baron (eg. {Open War}) is a card requiring an Anarch. [LSJ 20050128] [LSJ 20080603]
R0780	P	PRIMARY	100840|Go Anarch.3	If the target changes sect to a sect inappropriate for his title, he loses its benefit until his sect is appropriate. He immediately yields the title if it is contested or he receives a new one. [LSJ 20060904]
R0891	E	PRIMARY	100954|Illusions of the Kindred.8	If the illusionary vampire has a title, they can use the votes (eg. in a Blood Hunt referendum) even if there is another instance of the title in play. [LSJ 20030419]
R0943	P	PRIMARY	101000|Into the Fire.2	If the target changes sect to a sect inappropriate for his title, he loses its benefit until his sect is appropriate. He immediately yields the title if it is contested or he receives a new one. [LSJ 20060904]
R1240	P	PRIMARY	101290|No Confidence.2	"loses the benefit" means he gets no vote, is not considered titled, and yields the title immediately if it would contest. [LSJ 20080602] [RBK 6-vampire-sects]
R1280	P	PRIMARY	101336|Out of the Frying Pan.2	If the target changes sect to a sect inappropriate for his title, he loses its benefit until his sect is appropriate. He immediately yields the title if it is contested or he receives a new one. [LSJ 20060904]
R1322	E	PRIMARY	101416|Political Seizure.1	If you yield the Political Seizure, the location it was contesting does not come into play under your control. [LSJ 19980223]
R1341	P	PRIMARY	101435|Powerbase: Los Angeles.1	A card requiring a Baron (eg. {Open War}) is a card requiring an Anarch. [LSJ 20050128] [LSJ 20080603]
R1437	P	PRIMARY	101575|Red Question, The.2	If the target changes sect to a sect inappropriate for his title, he loses its benefit until his sect is appropriate. He immediately yields the title if it is contested or he receives a new one. [LSJ 20060904]
R1892	E	PRIMARY	102017|Treatment, The.2	Will cease functioning if the vampire it is on loses his Prince title. It will resume working if the vampire becomes a Prince again. [LSJ 19980209]
R2042	P	secondary	102196|Writ of Acceptance.2	Is a temporary effect that overrides the underlying sect. The most recent override takes precedence. It stays active if another effect changes the underlying sect, like using the default action to become Anarch. [LSJ 20100811] [ANK 20190619]
R2043	P	PRIMARY	102196|Writ of Acceptance.3	If the target changes sect to a sect inappropriate for his title, he loses its benefit until his sect is appropriate. He immediately yields the title if it is contested or he receives a new one. [LSJ 20060904]
R2108	P	PRIMARY	200068|Ambrogino Giovanni.1	Keeps his title and votes if he changes sects. [LSJ 20010714]
R2113	P	PRIMARY	200074|Amisa.1	Keeps her title and votes if she changes sects. [LSJ 20010714]
R2129	P	PRIMARY	200104|Annazir.1	Keeps his title and votes if he changes sects. [LSJ 20010714]
R2140	P	PRIMARY	200136|Arishat.3	Keeps her title and votes if she changes sects. [LSJ 20010714]
R2149	P	PRIMARY	200149|Augustus Giovanni.1	Keeps his title and votes if he changes sects. [LSJ 20010714]
R2150	P	PRIMARY	200155|Aziz, Dammar of Istanbul.1	Keeps his title and votes if he changes sects. [LSJ 20010714]
R2152	P	PRIMARY	200167|Baron, The.1	Keeps his title and votes if he changes sects. [LSJ 20010714]
R2153	E	secondary	200167|Baron, The.2	Cannot play cards requiring a Baron. [PIB 20151116]
R2154	E	secondary	200168|Baron Dieudonne.1	Cannot play cards requiring a Baron. [PIB 20151116]
R2162	E	secondary	200224|Brunhilde.1	[MERGED] Is Anarch Baron. If the base version was the one in play, it changes sect as it is merged. [ANK 20180524]
R2172	P	PRIMARY	200247|Carmine Giovanni.1	Keeps her title and votes if she changes sects. [LSJ 20010714]
R2179	P	PRIMARY	200316|Danielle Diron.1	Keeps her title and votes if she changes sects. [LSJ 20010714]
R2183	E	PRIMARY	200335|Democritus.1	Does not affect the cost to contest titles, since it is paid in vampire blood, not pool. [RTR 19950509]
R2186	P	PRIMARY	200363|Don Michael Antonio Giovanni.1	Keeps his title and votes if he changes sects. [LSJ 20010714]
R2210	P	PRIMARY	200450|Ezmerelda.1	Keeps her title and votes if she changes sects. [LSJ 20010714]
R2220	E	PRIMARY	200508|Gerald Windham.1	His ability gives him votes but no title. [ANK 20190725]
R2223	E	PRIMARY	200534|Gratiano.1	If {Fall of the Sabbat} is in play, Priscii do not benefit from their title and have no ballot. The Priscii subreferendum still happens and Gratiano benefits from his bonus ballot. [LSJ 20040519]
R2228	P	PRIMARY	200578|Hazimel.1	Keeps his title and votes if he changes sects. [LSJ 20010714]
R2239	E	PRIMARY	200604|Horatio Ballard.1	Cannot use his special ability to become a Prince if he has changed sect and is no longer Camarilla. [LSJ 20030202]
R2246	P	PRIMARY	200630|Imanna.1	Keeps her title and votes if she changes sects. [LSJ 20010714]
R2253	P	PRIMARY	200668|Jamal.1	Keeps his title and votes if he changes sects. [LSJ 20010714]
R2265	P	PRIMARY	200742|Kahina the Sorceress.2	Keeps her title and votes if she changes sects. [LSJ 20010714]
R2266	E	PRIMARY	200753|Karen Suadela.1	She keeps her title if {Fall of the Camarilla} is played. She can be chosen for {Recalled to the Founder}, but does not burn. Allies still benefit from {The Unmasking} intercept when trying to block her. [LSJ 20081120-2]
R2268	E	PRIMARY	200758|Karsh.1	[MERGED] Imperator is a unique Camarilla title worth 3 votes, it is the same as the one granted by {Imperator}. [ANK 20190407]
