R0011	E	PRIMARY	100007|Abjure.1	Can be used by an incapacitated Imbued. [LSJ 20081016]
R0029	P	PRIMARY	100027|Ahriman's Demesne.1	[OBT] The opponent does not go to torpor, {Undead Persistence} cannot be played. [LSJ 20040608]
R0091	P	secondary	100105|Ashes to Ashes.1	[thn], [THN] The end of combat is triggered by the vampire going to torpor - this can be interrupted by cards such as {Undying Tenacity} or {Undead Persistence}, but the vampire would still unlock, gain blood and be wounded. [LSJ 20020211] [LSJ 20021122]
R0093	E	secondary	100105|Ashes to Ashes.3	[for] If played on a diablerie attempt (eg. {Amaranth}), the diablerie is unsuccessful. Another {Amaranth} can be played. [LSJ 19970224] [LSJ 20011214-4]
R0110	P	PRIMARY	100128|Baltimore Purge.1	There is no time to use other effects between the choosing of the vampires and those vampires going to torpor. [LSJ 20050111]
R0123	E	PRIMARY	100134|Barrenness.2	The burn option can be used if all your vampires with [mal] are in torpor. [LSJ 20091203]
R0173	E	PRIMARY	100189|Bliss.1	[dom][pre] [COMBAT] Can be used during a combat by a vampire in torpor. [LSJ 20020416]
R0176	E	secondary	100190|Blissful Agony.2	[val] Damage is inflicted even against a dodge. A "strike: combat ends" ends combat before damage is applied, as will a combatant going to torpor during first strike. [RTR 19941109] [TOM 19951216] [PIB 20140324] [ANK 20200422]
R0181	E	secondary	100190|Blissful Agony.7	[VAL] Cannot be used to start a new combat with a vampire on his way to torpor. [LSJ 20100604-1]
R0186	E	PRIMARY	100195|Blood Brother Ambush.1	Can be used by a Brujah Antitribu taking an action while in torpor. If this happens, the blocker loses the opportunity to commit diablerie. [RTR 20010710]
R0189	E	PRIMARY	100199|Blood Doll.1	Can be used when the vampire is in torpor. [PIB 20150522]
R0198	E	secondary	100203|Blood of Acid.3	Damage is applied even if the wielder goes to torpor as a result of the opponent's strike. [PIB 20150426]
R0293	E	PRIMARY	100308|Cats' Guidance.2	[ani] Cannot be played if the vampire is in torpor, for example if he went into torpor during the combat resulting from the block. [LSJ 20000103]
R0374	E	PRIMARY	100378|Coma.2	The opponent is wounded (if they play {Undying Tenacity}, they go to torpor after combat). [LSJ 20090622-2]
R0462	P	PRIMARY	100511|Decapitate.2	"when a vampire is going into torpor" and "when a vampire should go into torpor" are the same window. If both minions want to play a card, acting minion goes first. If played first, {Undead Persistence} would prevent the opponent to play {Decapitate} and vice-versa. [RTR 20010710]
R0586	E	PRIMARY	100635|Emergency Powers.1	The burn option can be used if all your Seraph are in torpor. [LSJ 20091203]
R0600	E	PRIMARY	100651|Entombment.2	[OBT] The opponent is wounded (if they play {Undying Tenacity}, they go to torpor after combat). [LSJ 20090622-2]
R0619	E	PRIMARY	100668|Evil Eye.1	The burn option can be used if all your vampires with [mal] are in torpor. [LSJ 20091203]
R0662	E	secondary	100710|Fear of Mekhet.1	Can be moved (not played) on a vampire in torpor. [ANK 20210109]
R0678	E	PRIMARY	100740|Flames of Insurrection.1	If two Anarchs are in combat and both go to torpor, both controllers can benefit from the effect. [ANK 20180627-2]
R0734	P	secondary	100788|Freak Drive.1	[FOR] Is played after all combats are handled. Can be played from torpor. [RTR 19980623] [LSJ 20030103] [ANK 20180906]
R0751	E	secondary	100810|Garrote.1	The ability to burn an opponent going to torpor is not part of the strike. It can be used if the opponent dodges the strike but is still going to torpor. [ANK 20210612] [LSJ 20020416-2]
R0852	E	PRIMARY	100916|Hidden Lurker.4	Cannot be used to enter combat with a vampire on his way to torpor. [LSJ 20100604-1]
R0871	E	PRIMARY	100927|High Orun.2	The burn option cannot be used if control a Laibon with three Orun, even if they are in torpor. [ANK 20240610]
R0893	E	PRIMARY	100954|Illusions of the Kindred.10	If the vampire playing it goes to torpor (eg. {Outside the Hourglass}), the new combat still occurs. [ANK 20180104]
R0993	P	PRIMARY	101062|Kiss of Ra, The.1	Can be played by an acting vampire in torpor. [LSJ 19970325]
R1029	E	secondary	101088|Legacy of Power.1	May be used if one of your vampires is in combat with an ally. In this case, your vampire goes into torpor and the ally is unaffected. [RTR 19960112]
R1075	E	PRIMARY	101139|Madness Network.1	Malkavians do not have to be ready to take an action via the Network. (i.e. a Malkavian in torpor could attempt to Leave Torpor) [RTR 19950509]
R1091	E	PRIMARY	101146|Make an Example.3	Cannot be used by a vampire in torpor. [PIB 20150720] [RTR 19970306]
R1107	E	PRIMARY	101175|Martyr's Resilience.1	Can be used by a vampire in torpor. [LSJ 20020416]
R1157	E	secondary	101215|Mind Rape.5	[DOM] The stolen minion returns to his previous controller even if he is in torpor (but stays in torpor). [LSJ 20010119]
R1204	E	secondary	101251|Mummify.2	If combat continues or a new combat begins, the vampire unlocks but does not go to torpor. [RTR 20020501] [LSJ 20020505]
R1231	P	secondary	101279|New Inquisition, The.1	When a vampire goes to torpor, the card is replaced before any other effect (eg. before losing pool to {Fame}). [LSJ 20100527]
R1246	E	PRIMARY	101302|Nosferatu Putrescence.1	Can be used by a vampire in torpor. [LSJ 20020416]
R1265	E	PRIMARY	101330|Orgy of Blood.1	Can be used by a vampire going to torpor or about to be burned. [LSJ 20100721]
R1379	E	secondary	101507|Psyche!.1	[CEL] Cannot be played if the opponent is going to torpor. [ANK 20220429]
R1407	E	PRIMARY	101536|Rack, The.3	Can provide blood if the target is in torpor, not if it is not controlled (eg. after a {Banishment}). [PIB 20150522] [LSJ 20010623]
R1477	P	PRIMARY	101626|Revelation of Wrath.3	Can be played by a vampire going to torpor. Can be played by a vampire who is about to burn. [ANK 20201122] [ANK 20200926]
R1483	E	secondary	101635|Righteous Aura.1	The card is burned before the vampire leaves the ready region (eg. it is burned if {Banishment} is used on the vampire it is on) [ANK 20180511-1]
R1510	P	secondary	101654|Rötschreck.8	Combat cards usable "when the opposing vampire is going / should go into torpor" cannot be used. [LSJ 20020402]
R1516	E	secondary	101655|Rowan Ring.4	If the strike is inflicted, the opponent is wounded (if they play {Undying Tenacity}, they go to torpor after combat). [LSJ 20090622-2]
R1534	P	PRIMARY	101684|Save Face.1	Can be used by a vampire in torpor. [LSJ 20020416]
R1564	P	PRIMARY	101711|Secure Haven.5	Can be played on a vampire in torpor. [LSJ 20010610]
R1565	E	secondary	101711|Secure Haven.6	If contested, it will not be burned when the target (vampire) goes to torpor, nor will it be burned if it enters play while the target vampire is in torpor. [RTR 19960124]
R1610	E	PRIMARY	101737|Shadow Court Satyr.9	If a card he plays as a vampire sends him to torpor (eg. by using {Reform Body}), he burns. REVERSAL of previous rulings. [LSJ 20060409]
R1611	E	PRIMARY	101737|Shadow Court Satyr.10	If he takes aggravated damage from a card he plays as a vampire (eg. {Burst of Sunlight}), he loses one life but does not go to torpor. [LSJ 20060409]
R1781	E	secondary	101920|Sword of Nuln.1	If the target has only one blood left, he pays what he can, still fails to heal the damage and goes to torpor empty. [LSJ 20090901] [LSJ 20030522-2]
R1834	P	secondary	101954|Temptation.3	The stolen minion returns to his previous controller even if he is in torpor (but stays in torpor). [LSJ 20010119]
R1909	E	PRIMARY	102060|Undead Persistence.1	[for] The vampire can play cards which are not usable by vampires going to torpor. [LSJ 19970303]
R1911	E	secondary	102060|Undead Persistence.3	[for] Cannot be used twice by the same vampire during the same combat: because of the first, the vampire is not going into torpor and does not meet the requirement to play it anymore. [LSJ 20030214]
R1912	E	secondary	102060|Undead Persistence.4	[for] If an effect causes a new combat to occur at the end of combat, then the "go to torpor" effect will be delayed until after that new combat. However, the vampire will no longer benefit from Undead Persistence in the new combat, so it will end immediately with the vampire not ready unless he plays a new Undead Persistence in the new combat. [LSJ 20030214] [ANK 20190624]
R1925	E	PRIMARY	102068|Undying Tenacity.1	[for] The vampire can play cards which are not usable by vampires going to torpor. [LSJ 19970303]
R1972	E	PRIMARY	102113|Vessel.1	Can be used when the vampire is in torpor. [PIB 20150522]
R2107	E	secondary	200063|Alvaro, The Scion of Angelica.1	He gains blood if he casts no vote, even if he has lost his title or is in torpor. [LSJ 20010526]
R2110	E	secondary	200072|Amelia, The Blood Red Tears.1	Her ability triggers after combat if she's still in play, even in torpor. If she is burned during combat, it does not trigger. [ANK 20200420-1]
R2173	P	PRIMARY	200247|Carmine Giovanni.2	Her additional life ability applies and her stealth ability can be used when she is in torpor. [LSJ 20011022] [LSJ 20100902-2]
R2267	P	PRIMARY	200754|Karif al Numair.1	His ability applies when he is in torpor. [LSJ 20011022] [LSJ 20100902-2]
R2302	P	PRIMARY	200856|Lord Tremere.1	His unlocking ability can be used when he is in torpor. [LSJ 20011022] [LSJ 20100902-2]
R2321	E	secondary	200913|Marciana Giovanni, Investigator.3	Her ability to give intercept can be used when she is in torpor. [LSJ 20010813-2]
R2329	E	secondary	200929|Mariel, Lady Thunder.2	Her ability to end combat can be used when she is in torpor. [LSJ 20011022]
R2355	E	secondary	201006|Montano.2	His ability to provide stealth can be used while locked or in torpor. [ANK 20220705] [LSJ 20100705]
R2359	P	secondary	201030|Nahir.1	The hand size is still +X if Nahir is in torpor. [ANK 20191218]
R2378	E	secondary	201094|Pariah.2	His ability still applies when in torpor. [LSJ 20011022] [LSJ 20100902-2]
R2383	E	secondary	201102|Paul Forrest, False Prophet.1	His ability can be used while locked or in torpor. [ANK 20220705] [LSJ 20100705]
R2403	P	PRIMARY	201147|Rabbat, The Sewer Goddess.2	If she strikes to send a vampire to torpor, that vampire is wounded (if they play {Undying Tenacity}, they go to torpor after combat). [LSJ 20090622-2]
R2425	P	PRIMARY	201265|Seren Sukardi.1	If he strikes to send a vampire to torpor, that vampire is wounded (if they play {Undying Tenacity}, they go to torpor after combat). [LSJ 20090622-2]
R2461	E	secondary	201376|Toby.1	His ability can be used while locked or in torpor. [ANK 20220705] [LSJ 20100705]
R2464	E	secondary	201383|Tori Longwood.1	Her ability still applies when in torpor. [LSJ 20011022] [LSJ 20100902-2]
R2470	E	PRIMARY	201415|Uriah Winter.1	Can still defect if in torpor, and will remain in torpor if he does so. [RTR 19941109]
R2503	E	PRIMARY	201463|Wamukota.4	His ability to end combat can be used when he is in torpor. [LSJ 20011022]
R2506	P	PRIMARY	201464|Watenda.3	Can use his ability even if he's going to torpor. [LSJ 20021007]
R2542	P	secondary	G00007|Modifier after combat.1	Is played after all combats are handled. Can be played from torpor. [LSJ 20030103] [ANK 20181219] [ANK 20180906]
R2562	P	secondary	G00027|Ability usable in torpor.1	The ability can be used when in torpor. [LSJ 20011022] [LSJ 20100902-2]
R2574	P	secondary	G00039|Unconditional referendum ability.1	The ability can be used while locked or in torpor, only once per referendum. [ANK 20220705] [LSJ 20100705] [LSJ 20011022] [LSJ 20100902-2] [ANK 20180307-2] [RBK wording-templates]
