R0467	P	PRIMARY	100515|Deep Song.2	[ANI] If another effect changes the acting minion in combat later on, it takes precedence (eg. {Nar-Sheptha}). [ANK 20211022]
R0660	E	secondary	100709|FBI Special Affairs Division.2	Does not trigger if the ally is considered the acting minion during the combat (eg. {Nar-Sheptha}). [ANK 20180913-2]
R0706	E	secondary	100759|Force of Will.3	{Mask of a Thousand Faces} cannot be used to take over, since it requires an unlocked vampire and the action requires a locked one. [LSJ 20020927]
R1102	P	secondary	101159|Malleable Visage.1	Does not change the acting minion (for purposes of the "No Repeat Actions" rule, among other things) and may be played by a minion who is not capable of taking the action. [LSJ 20011023] [RTR 20020501]
R1116	P	PRIMARY	101179|Mask of a Thousand Faces.3	The action remains the same. All action modifiers remain in effect, but inherent modifiers (a minion's inherent +1 bleed for example) do not. All other effects carry over to the new masking vampire. [RTR 19951110] [LSJ 19971201] [RTR 20030519] [LSJ 20030521] [ANK 20210309]
R1117	P	PRIMARY	101179|Mask of a Thousand Faces.4	Cannot be used to mask an action if the masking vampire is not capable of taking that action, nor if any effect (modifier, reaction, {Aching Beauty}, inherent stealth), has been played on this action that could not have been played if the masking minion were the acting minion (not counting blood spent). [RTR 19980623] [RTR 20030519] [LSJ 20030520] [RTR 20041202]
R1122	E	PRIMARY	101179|Mask of a Thousand Faces.9	Can be used to take over a mandatory action that was not mandatory for the masker, but that he could perform (eg. a hunt). [LSJ 20001113]
R1124	E	PRIMARY	101179|Mask of a Thousand Faces.11	The masking vampire can play a modifier already played by the masked minion. He cannot use a limited effect (ie. bleed enhancer) if a limited effect has already been used on the action. [ANK 20190117-1]
R1214	E	secondary	101264|Nar-Sheptha.1	If burned in combat, her effect ceases immediately and the acting minion returns to normal for the rest of the combat. [ANK 20211022]
R1215	P	PRIMARY	101264|Nar-Sheptha.2	Supersedes previous effects that changed the acting minion for the combat (eg. {Deep Song}). [ANK 20211022]
R1257	E	PRIMARY	101309|Obedience.7	Cannot be played if the opponent is not the acting vampire, for example if a slave took his place. [ANK 20171212]
R1343	P	PRIMARY	101442|Powerbase: Savannah.1	Takes into account effects that change who is considered the acting vampire in combat (eg.{Deep Song}). [ANK 20230814]
R1599	E	PRIMARY	101736|Shadow Boxing.5	[OBF][POT][ACTION MODIFIER] Cannot be used by a Slave that entered combat instead of the acting minion. [ANK 20200114]
R2063	E	PRIMARY	102226|Haqim's Law: Retribution.2	If used by a Banu Haqim and another takes the action over with {Mask of a Thousand Faces}, they cannot use it again. [ANK 20221102-2]
