R0871	5.3	E	torpor of the referenced vampire doesn't stop it counting toward the "control a vampire with trait" check
R0872	1.7	E	cost is paid even if the search for a target (weapon) comes up empty
R0873	1.6	E	weapon brought into play abnormally must still meet requirements to be kept, or is burned
R0874	2.5	E	effect keeps tracking the weapon across a bearer/location change until its own trigger fires
R0875	5.4	E	template: ally burned as a side effect of a directed action still counts for burn-triggered cards (Trophies, Predator's Transformation)
R0876	3.4	P
R0877	-	C	card's own open-bid auction procedure; not a rulebook mechanic (only "similar to" a referendum); fails transfer — nearest 3.7.5
R0878	3.7.2,3.4	P
R0879	-	C	specific combo of gaining pool without needing to cancel an [aus] card; fails transfer — nearest 1.8
R0880	3.3	P
R0881	4.5	P
R0882	-	C	card's own participate/pass procedure for its titled-vampire blood transfer; fails transfer — nearest 5.8
R0883	4.10,4.4	P	defines "current damage" for weapons generally
R0884	4.9	E
R0885	4.9	E
R0886	4.9	E
R0887	1.9	G	crypt equivalent of 1.9's named "empty library" case; no section names "cannot play when the crypt is empty" for effects that draw/put a crypt card into play
R0888	1.4	E
R0889	1.10,1.4	E	burn takes precedence over the placeholder's "otherwise removed" default
R0890	1.13,1.4	E
R0891	5.8,1.13	E
R0892	1.4,5.7	E
R0893	5.3,2.5	E
R0894	2.4	E
R0895	4.4	E
R0896	2.4	E
R0897	-	C	card's own roaming-retainer restriction when acquired via a "this vampire employs" ability rather than the normal employ action; fails transfer — nearest 3.7.4
R0898	3.7.2,3.4	P
R0899	4.3	E
R0900	1.8	P
R0901	4.8	P
R0902	4.2	P
R0903	4.2	P
R0904	6.2,2.5	E
R0905	4.5	P	damage counts as inflicted (for the card's own burn trigger) even when prevented/ignored
R0906	-	C	trivial discipline-tag matching (a Potence strike is enhanced by Potence-boosters); fails non-obviousness — nearest 4.3
R0907	-	C	card-specific targeting of a resourceless minion; no stated general rule beyond ordinary "no effect" consequences — nearest 3.4
R0908	3.1	E
R0909	3.7.2	P
R0910	3.7.2,3.4	P
R0911	1.6	E
R0912	1.6	P	template, identical wording recurs at Infernal Familiar.1 (R0920)
R0913	4.4	P
R0914	3.1,6.3	E
R0915	3.7.3,1.6	E
R0916	4.8	P
R0917	4.5	P
R0918	1.6	E
R0919	4.1,4.8	E
R0920	1.6	P	template, identical wording to Inceptor.2 (R0912)
R0921	-	C	card's own counter-tracking mechanism, scoped to its own ability; fails transfer — nearest 1.6
R0922	1.8	E
R0923	6.9	P
R0924	1.8,1.9	E
R0925	1.9	E
R0926	1.9	P
R0927	6.9	P
R0928	3.7.4	P
R0929	1.6	P
R0930	1.9	E
R0931	1.8,1.2	E
R0932	2.1	E
R0933	-	C	reminder that lock restricts actions, not card plays; fails non-obviousness — nearest 1.5
R0934	1.2	G	cumulative/stacking effects gap — multiple copies of a card each independently exert their own effect; cf. Betrayer.3
R0935	3.2	E
R0936	3.4	E	!TENSION:no-effect-plays playable if unblocked even though it will have no effect for lack of a suitable target — same question as Draba.3/Blood Fury.6
R0937	3.6	P
R0938	3.6	P
R0939	4.1	E
R0940	5.2,4.7	E
R0941	4.2	P
R0942	5.8,5.7	G	sect-as-a-trait gap — a temporary sect override has precedence over a permanent sect change; cf. Galaric's Legacy.1 (watch list)
R0943	5.8	P
R0944	4.4	P
R0945	3.7.5	P
R0946	1.8,1.6	E
R0947	3.7.6	E
R0948	3.7.3,3.7.4	P
R0949	3.1,1.14,1.9	E	announcement template; the "must be in hand before replacing" clause earns the 1.9 third code
R0950	1.6	P
R0951	-	C	obvious consequence of unlocking resetting ability to act, a separate action from the Jack's own; fails non-obviousness — nearest 3.7.3
R0952	1.11,5.5	E
R0953	-	C	this card's own fixed life stat; no general principle — nearest 5.5
R0954	-	C	trivial reading of its own "or" clause between two clan names; fails non-obviousness — nearest 1.6
R0955	4.3	P
R0956	3.4,3.8	P
R0957	5.6,1.12	E
R0958	4.7,4.10	E
R0959	-	C	describes only its own targeting/resolution outcome on an empty vampire; fails transfer — nearest 4.4
R0960	5.4	E
R0961	4.8	P
R0962	-	C	card's own equip/counter interaction; fails transfer — nearest 1.12
R0963	1.2	G	cumulative/stacking effects gap — multiple copies each require separate payment; cf. Betrayer.3
R0964	2.4	P
R0965	3.7.1	E
R0966	3.4,3.8	P
R0967	-	C	clarifies the card grants only an option, not the sect/infernal status itself; narrow reading specific to this card — nearest 1.1
R0968	2.5,1.10	P
R0969	-	C	trivial reading of "any" as "all"; fails non-obviousness, cf. Great Symposium.1 — nearest 1.2
R0970	4.10,4.4	P
R0971	4.5	P
R0972	4.5	E
R0973	3.1	E
R0974	5.4	E
R0975	5.7,1.7	E
R0976	4.4	P
R0977	3.1,1.11	P
R0978	5.7,3.7.4	E
R0979	5.4,6.1	E
R0980	1.7	E
R0981	2.4	P
R0982	3.7.6	E
R0983	3.7.6	P
R0984	3.7.6	P
R0985	1.7,5.5	P
R0986	1.1	E	!TENSION:no-effect-plays callable even with no allies in play to affect — same question as Draba.3/Blood Fury.6
R0987	1.7	P
R0988	1.7,5.7	E
R0989	1.2	G	cumulative/stacking effects gap — each copy exerts its own independent effect; cf. Betrayer.3
R0990	-	C	card's own point-allocation limit; fails transfer — nearest 6.5
R0991	-	C	card's own allocation-exceeding-pool rule; fails transfer — nearest 6.5
R0992	4.4	E
R0993	5.3,1.5	P
R0994	3.5,2.3	E
R0995	3.5	P
R0996	3.5,1.7	P
R0997	2.5,4.4	E
R0998	-	C	card-specific steal-strike targeting a low-resource minion; fails non-obviousness — nearest 4.4
R0999	4.8	P
R1000	4.4	P
R1001	4.8	P
R1002	4.2	P
R1003	4.2	P
R1004	4.3,4.10	E
R1005	6.5,2.3	P
R1006	6.5	P
R1007	6.5,6.9,1.9	P
R1008	6.4,6.7	E
R1009	6.4,1.13	P
R1010	2.5,6.4	P
R1011	6.2,6.7	P
R1012	6.1,6.2,6.5	P
R1013	4.4	P
R1014	3.7.6	P
R1015	3.7.6	E
