R1016	2.5	E
R1017	1.9	E
R1018	1.9,6.9	E
R1019	3.4	E
R1020	1.2	G	cumulative/stacking effects gap: multiple copies capped at 1 combined vote rather than stacking; nearest 1.2 (periodicity templates), which does not claim stacking
R1021	4.9,5.5	E
R1022	5.1	E
R1023	1.1,3.4	E	!TENSION:no-effect-plays mandatory action forced despite predictable zero effect
R1024	3.7.2,3.4	E
R1025	3.7.2	C	card-specific requirement that a vampire exist to hunt on; fails transfer beyond Legacy of Caine's vampire-targeted hunt mode
R1026	3.7.2,1.1	E
R1027	3.7.2	E
R1028	3.7.6	G	cumulative/stacking effects gap: multiple copies give only 1 combined vote rather than stacking; nearest 3.7.6, which does not claim non-stacking
R1029	5.5,5.3	E
R1030	4.9	P
R1031	4.9	E
R1032	1.6	P
R1033	5.1,6.4	E
R1034	3.3,3.4	E
R1035	3.7.1,2.1	E
R1036	1.7,3.3	E
R1037	6.5	E
R1038	6.5	E
R1039	6.5	E
R1040	6.5	E
R1041	3.7.6	E
R1042	1.7,5.2	E
R1043	1.7	E
R1044	1.7,3.7.4	E
R1045	5.5,1.7	E
R1046	1.6	E
R1047	3.1	C	card-specific rule for how Lock's own condition is satisfied across several targets; fails transfer, no other card shares this "any one target suffices" wording
R1048	3.7.2,1.7	E
R1049	6.7	E
R1050	3.7.7	E
R1051	3.1	E
R1052	2.1,1.8	E
R1053	3.3	E
R1054	2.1	E
R1055	4.4	E
R1056	4.4	E
R1057	4.9,5.2,1.7	E
R1058	4.6	E
R1059	4.4,4.3	E
R1060	5.2,1.7,4.9	E
R1061	3.7.6	E
R1062	4.4,4.3	E
R1063	4.4	E
R1064	4.3	E
R1065	1.1	G	minion-phase action ordering gap: mandatory actions must be taken before non-mandatory ones; no section owns the order a Methuselah takes their own actions (2.4 is simultaneous-effect ordering, a different thing). Nearest 1.1 for the mandatory/optional angle
R1066	1.1,5.2	E
R1067	1.1	C	specific deadlock from stacking two copies of the same mandatory-attack card; fails transfer beyond Lunatic Eruption's own interaction with itself
R1068	3.1	E
R1069	1.6	P
R1070	1.11	E
R1071	4.10	P
R1072	4.10,2.2	E
R1073	4.10	E
R1074	4.4,4.10	E
R1075	5.3,3.7.7	E
R1076	3.1	C	specific two-card interaction (Madness Network's out-of-turn grant meeting Mask's masking restriction); fails transfer beyond this pairing
R1077	3.7.2	C	card-specific restriction on Madness Network's own out-of-turn action grant (forced hunt when no blood); fails transfer to other cards
R1078	3.3,5.2	E
R1079	3.7.6	E
R1080	3.7.6	E
R1081	3.7.3	P
R1082	3.4	E
R1083	3.1,1.14	E
R1084	1.3	E
R1085	4.9,5.2	E
R1086	3.4,2.1	E
R1087	1.1,3.5	E
R1088	1.1	E
R1089	3.5	E
R1090	1.5,5.2	E
